0	-1.375297
0.5	-1.372908
1	0.6032077
1.5	0.6837211
2	-0.149371
3	-0.09465109
4	0.1448118
5	0.3720428
6	-0.4982535
7	-1.323957
8	0.6167937
9	-0.8776594
10	-0.9526913
12	-0.3625163
14	-0.768177
16	0.7442729
18	-1.15676
20	-0.8626012
25	0.1597376
30	-0.657601
35	-0.2481522
40	-0.2807144
45	0.9002932
50	-0.3785996
55	-0.8175203
60	1.109813
65	-0.6848899
70	-0.3326681
75	-0.6952782
80	1.246905
85	0.03792837
90	1.346964
95	1.47538
100	0.4391825
110	0.6217162
120	0.5489667
130	0.711228
140	1.949884
150	1.972503
160	1.728345
170	1.221814
180	1.670048
190	0.9766704
200	1.804916
210	2.985461
220	2.168821
230	3.396592
240	2.013637
250	3.814059
260	3.866436
270	4.053349
280	2.794793
290	3.021926
300	5.120437
310	3.88529
320	5.389221
330	4.607979
340	5.572743
350	4.749544

