4.80E-01	1.50E-10
5.52E-01	1.43E-10
9.75E-01	1.14E-10
1.47E+00	9.82E-11
1.97E+00	8.67E-11
2.96E+00	7.42E-11
3.95E+00	6.61E-11
4.95E+00	6.03E-11
5.95E+00	5.56E-11
6.94E+00	5.20E-11
7.94E+00	4.91E-11
8.93E+00	4.64E-11
9.93E+00	4.36E-11
1.19E+01	3.84E-11
1.39E+01	3.55E-11
1.59E+01	3.34E-11
1.79E+01	3.15E-11
1.99E+01	2.99E-11
2.49E+01	2.68E-11
2.99E+01	2.46E-11
3.49E+01	2.28E-11
3.99E+01	2.13E-11
4.49E+01	2.02E-11
4.98E+01	1.92E-11
5.48E+01	1.83E-11
5.98E+01	1.75E-11
6.48E+01	1.69E-11
6.98E+01	1.63E-11
7.48E+01	1.57E-11
7.98E+01	1.52E-11
8.48E+01	1.48E-11
8.98E+01	1.44E-11
9.48E+01	1.40E-11
9.98E+01	1.37E-11
1.10E+02	1.31E-11
1.20E+02	1.25E-11
1.30E+02	1.20E-11
1.40E+02	1.16E-11
1.50E+02	1.12E-11
1.60E+02	1.09E-11
1.70E+02	1.06E-11
1.80E+02	1.03E-11
1.90E+02	1.00E-11
2.00E+02	9.78E-12
2.10E+02	9.56E-12
2.20E+02	9.39E-12
2.30E+02	9.28E-12
2.40E+02	9.23E-12
2.50E+02	9.21E-12
2.60E+02	9.20E-12
2.70E+02	9.19E-12
2.80E+02	9.18E-12
2.90E+02	9.18E-12
3.00E+02	9.18E-12
3.09E+02	9.14E-12

