4.45E-01	1.85E-10
5.20E-01	1.71E-10
9.98E-01	1.32E-10
1.50E+00	1.13E-10
2.00E+00	9.91E-11
3.00E+00	8.41E-11
4.00E+00	7.46E-11
5.00E+00	6.78E-11
6.00E+00	6.23E-11
6.99E+00	5.83E-11
7.99E+00	5.50E-11
8.99E+00	5.22E-11
9.99E+00	4.97E-11
1.20E+01	4.55E-11
1.40E+01	4.07E-11
1.60E+01	3.81E-11
1.80E+01	3.60E-11
2.00E+01	3.42E-11
2.50E+01	3.07E-11
3.00E+01	2.81E-11
3.50E+01	2.61E-11
4.00E+01	2.45E-11
4.50E+01	2.31E-11
5.00E+01	2.20E-11
5.50E+01	2.10E-11
6.00E+01	2.01E-11
6.50E+01	1.94E-11
7.00E+01	1.87E-11
7.50E+01	1.81E-11
8.00E+01	1.75E-11
8.50E+01	1.70E-11
9.00E+01	1.66E-11
9.50E+01	1.62E-11
1.00E+02	1.58E-11
1.10E+02	1.51E-11
1.20E+02	1.45E-11
1.30E+02	1.39E-11
1.40E+02	1.34E-11
1.50E+02	1.30E-11
1.60E+02	1.26E-11
1.70E+02	1.23E-11
1.80E+02	1.20E-11
1.90E+02	1.17E-11
2.00E+02	1.14E-11
2.10E+02	1.11E-11
2.20E+02	1.09E-11
2.30E+02	1.07E-11
2.40E+02	1.05E-11
2.50E+02	1.03E-11
2.60E+02	1.01E-11
2.70E+02	9.93E-12
2.80E+02	9.80E-12
2.90E+02	9.72E-12
3.00E+02	9.68E-12
3.10E+02	9.66E-12
3.20E+02	9.65E-12
3.30E+02	9.65E-12
3.40E+02	9.64E-12
3.50E+02	9.64E-12

