3.66E-01	3.91E-09
5.03E-01	1.94E-10
1.01E+00	1.38E-10
1.50E+00	1.17E-10
2.00E+00	1.02E-10
3.00E+00	8.62E-11
4.01E+00	7.62E-11
5.00E+00	6.91E-11
6.00E+00	6.33E-11
7.01E+00	5.92E-11
8.00E+00	5.57E-11
9.00E+00	5.28E-11
1.00E+01	5.02E-11
1.20E+01	4.62E-11
1.40E+01	4.18E-11
1.60E+01	3.86E-11
1.80E+01	3.63E-11
2.00E+01	3.45E-11
2.50E+01	3.09E-11
3.00E+01	2.82E-11
3.50E+01	2.61E-11
4.00E+01	2.45E-11
4.50E+01	2.31E-11
5.00E+01	2.19E-11
5.50E+01	2.09E-11
6.00E+01	2.00E-11
6.50E+01	1.92E-11
7.00E+01	1.85E-11
7.50E+01	1.79E-11
8.00E+01	1.73E-11
8.50E+01	1.68E-11
9.00E+01	1.63E-11
9.50E+01	1.59E-11
1.00E+02	1.55E-11
1.10E+02	1.48E-11
1.20E+02	1.42E-11
1.30E+02	1.36E-11
1.40E+02	1.31E-11
1.50E+02	1.27E-11
1.60E+02	1.23E-11
1.70E+02	1.19E-11
1.80E+02	1.16E-11
1.90E+02	1.13E-11
2.00E+02	1.10E-11
2.10E+02	1.07E-11
2.20E+02	1.05E-11
2.30E+02	1.03E-11
2.40E+02	1.01E-11
2.50E+02	9.87E-12
2.60E+02	9.67E-12
2.70E+02	9.49E-12
2.80E+02	9.32E-12
2.90E+02	9.20E-12
3.00E+02	9.15E-12
3.10E+02	9.10E-12
3.20E+02	9.09E-12
3.30E+02	9.08E-12
3.40E+02	9.07E-12
3.50E+02	9.06E-12
3.60E+02	9.05E-12
3.70E+02	9.03E-12
3.80E+02	9.04E-12
3.90E+02	9.04E-12
4.00E+02	9.05E-12
4.10E+02	9.05E-12
4.20E+02	9.02E-12
4.30E+02	9.05E-12
4.40E+02	9.02E-12
4.50E+02	9.02E-12

