0.00E+00	-3.018805
5.00E-01	11.80852
1.00E+00	13.5879
1.50E+00	17.50698
2.00E+00	21.3973
3.00E+00	23.91846
4.00E+00	29.46127
5.00E+00	32.24873
6.00E+00	36.10146
7.00E+00	37.29724
8.00E+00	41.82688
9.00E+00	42.87599
1.00E+01	45.83747
1.20E+01	50.0303
1.40E+01	53.94948
1.60E+01	57.91847
1.80E+01	62.27333
2.00E+01	65.75299
2.50E+01	73.90243
3.00E+01	82.1361
3.50E+01	89.50494
4.00E+01	95.90936
4.50E+01	100.2434
5.00E+01	107.6389
5.50E+01	112.9813
6.00E+01	117.5628
6.50E+01	122.8898
7.00E+01	126.8434
7.50E+01	131.317
8.00E+01	136.4018
8.50E+01	142.0571
9.00E+01	146.4764
9.50E+01	150.426
1.00E+02	153.1363
1.10E+02	162.9969
1.20E+02	168.7611
1.30E+02	176.6281
1.40E+02	184.6454
1.50E+02	191.9063
1.60E+02	198.5451
1.70E+02	204.6346
1.80E+02	211.71
1.90E+02	217.349
2.00E+02	224.0324
2.10E+02	229.2336
2.20E+02	234.433
2.30E+02	240.8396
2.40E+02	246.761
2.50E+02	249.9759
2.60E+02	256.8924
2.70E+02	260.1298
2.80E+02	264.2265
2.90E+02	267.7155
3.00E+02	270.7203
3.10E+02	273.0739
3.20E+02	276.9993
3.30E+02	278.0488
3.40E+02	284.5665
3.50E+02	289.8801

