Diode 41 IV curve
Measurement Started at 11:12:57.798 28/02/2018 by Lydia(Kostas) on epllt004.ph.bham.ac.uk.

Diode 41 IV curve T = 21.9
Atlas
BILPA

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4302379
C33   Mar 31 2015 09:32:39/A02  /J/M

Measurement Current Range: 1.05uA (Auto on)
Source Voltage Range:1.1kV (Auto off)
Compliance Level: 5uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)
11:12:57.798	0	-2.492025E-10
11:12:58.170	0	-6.7484E-11
11:12:58.538	0	3.910146E-11
11:12:58.914	0	4.978061E-11
11:12:59.290	0	-1.570684E-11
11:12:59.666	-5	-2.528591E-10
11:13:00.049	-5	-2.718908E-10
11:13:00.433	-5	2.659812E-12
11:13:00.816	-5	2.48905E-11
11:13:01.200	-5	-1.707475E-10
11:13:01.584	-10	-3.323116E-10
11:13:01.967	-10	-1.366306E-10
11:13:02.351	-10	-7.458981E-11
11:13:02.734	-10	-5.913132000000001E-11
11:13:03.111	-10	-1.601089E-10
11:13:03.487	-15	-2.187014E-10
11:13:03.870	-15	-2.627908E-10
11:13:04.254	-15	-1.05174E-10
11:13:04.638	-15	-1.853255E-11
11:13:05.022	-15	-1.481001E-10
11:13:05.406	-20	-2.464176E-10
11:13:05.790	-20	-2.63414E-10
11:13:06.173	-20	-2.089773E-10
11:13:06.557	-20	-4.94076E-11
11:13:06.932	-20	-1.561197E-10
11:13:07.309	-25	1.704105E-12
11:13:07.692	-25	-8.177879E-11
11:13:08.076	-25	-3.355522E-10
11:13:08.460	-25	-2.746753E-10
11:13:08.844	-25	-1.928128E-10
11:13:09.228	-30	-2.838177E-10
11:13:09.610	-30	-1.118641E-10
11:13:09.994	-30	-3.91021E-11
11:13:10.370	-30	-1.966353E-10
11:13:10.746	-30	-3.574517E-10
11:13:11.130	-35	-2.934998E-10
11:13:11.513	-35	-5.958853E-11
11:13:11.898	-35	-4.292512E-11
