Diode39
CV Measurement
Measurement started at 11:40:41.805 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

2.49e12 4.e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
11:40:41.805	0E+0	4.880363E-7 1.562384E+5	5.016385E-11
11:40:42.266	0E+0	4.878324E-7 1.566672E+5	5.022831E-11
11:40:42.730	0E+0	4.877137E-7 1.573835E+5	5.025739E-11
11:40:43.194	0E+0	4.877536E-7 1.578997E+5	5.023352E-11
11:40:43.658	0E+0	4.881909E-7 1.563918E+5	5.016107E-11
11:40:48.925	-1E+1	-1.635295E-7 3.232978E+4	2.061548E-11
11:40:49.388	-1E+1	-1.638556E-7 3.421595E+4	2.060225E-11
11:40:49.851	-1E+1	-1.636008E-7 3.286735E+4	2.056263E-11
11:40:50.315	-1E+1	-1.63542E-7 3.425635E+4	2.060439E-11
11:40:50.779	-1E+1	-1.632193E-7 3.41773E+4	2.055741E-11
11:40:56.046	-2E+1	-2.278933E-7 2.77952E+4	1.736549E-11
11:40:56.509	-2E+1	-2.278225E-7 3.011276E+4	1.734933E-11
11:40:56.973	-2E+1	-2.278288E-7 3.323721E+4	1.741694E-11
11:40:57.437	-2E+1	-2.282432E-7 2.979801E+4	1.73654E-11
11:40:57.901	-2E+1	-2.284606E-7 2.989563E+4	1.7351E-11
11:41:03.167	-3E+1	-2.779749E-7 2.713522E+4	1.588478E-11
11:41:03.631	-3E+1	-2.781726E-7 3.060271E+4	1.590654E-11
11:41:04.095	-3E+1	-2.779092E-7 2.925433E+4	1.597097E-11
11:41:04.558	-3E+1	-2.782491E-7 3.324651E+4	1.594602E-11
11:41:05.023	-3E+1	-2.786982E-7 3.09944E+4	1.592178E-11
11:41:10.289	-4E+1	-3.20775E-7 2.856476E+4	1.509685E-11
11:41:10.751	-4E+1	-3.21144E-7 2.973248E+4	1.505394E-11
11:41:11.215	-4E+1	-3.209634E-7 3.131886E+4	1.509296E-11
11:41:11.679	-4E+1	-3.208438E-7 3.077532E+4	1.51648E-11
11:41:12.144	-4E+1	-3.211432E-7 2.91183E+4	1.51221E-11
11:41:17.410	-5E+1	-3.589805E-7 2.721187E+4	1.448633E-11
11:41:17.873	-5E+1	-3.589986E-7 2.872551E+4	1.443795E-11
11:41:18.337	-5E+1	-3.588297E-7 3.231646E+4	1.443512E-11
11:41:18.801	-5E+1	-3.585277E-7 3.163128E+4	1.452796E-11
11:41:19.265	-5E+1	-3.585826E-7 3.072797E+4	1.444344E-11
11:41:24.533	-6E+1	-3.916227E-7 2.602647E+4	1.404997E-11
11:41:24.996	-6E+1	-3.91774E-7 3.076294E+4	1.400158E-11
11:41:25.460	-6E+1	-3.920598E-7 2.552339E+4	1.40513E-11
11:41:25.924	-6E+1	-3.920342E-7 2.747424E+4	1.404577E-11
11:41:26.388	-6E+1	-3.916583E-7 2.772928E+4	1.400387E-11
11:41:31.655	-7E+1	-4.197755E-7 2.690643E+4	1.361819E-11
11:41:32.118	-7E+1	-4.19523E-7 2.417052E+4	1.367277E-11
11:41:32.582	-7E+1	-4.198978E-7 2.798372E+4	1.36534E-11
11:41:33.046	-7E+1	-4.197992E-7 2.930018E+4	1.364514E-11
11:41:33.510	-7E+1	-4.197797E-7 2.68307E+4	1.356038E-11
11:41:38.777	-8E+1	-4.421385E-7 2.760931E+4	1.337432E-11
11:41:39.239	-8E+1	-4.423466E-7 2.489117E+4	1.335674E-11
11:41:39.703	-8E+1	-4.421374E-7 2.57981E+4	1.335885E-11
11:41:40.167	-8E+1	-4.422567E-7 2.725721E+4	1.341349E-11
11:41:40.631	-8E+1	-4.424143E-7 3.065991E+4	1.337903E-11
11:41:45.897	-9E+1	-4.596675E-7 2.309265E+4	1.319891E-11
11:41:46.360	-9E+1	-4.596545E-7 2.622216E+4	1.318883E-11
11:41:46.824	-9E+1	-4.592862E-7 2.697176E+4	1.322981E-11
11:41:47.288	-9E+1	-4.590712E-7 2.438255E+4	1.313237E-11
11:41:47.753	-9E+1	-4.597157E-7 2.516007E+4	1.31778E-11
11:41:53.020	-1E+2	-4.720048E-7 2.206697E+4	1.302545E-11
11:41:53.482	-1E+2	-4.725402E-7 1.734343E+4	1.304802E-11
11:41:53.946	-1E+2	-4.720395E-7 2.189828E+4	1.303536E-11
11:41:54.410	-1E+2	-4.722746E-7 2.56099E+4	1.305677E-11
11:41:54.874	-1E+2	-4.723428E-7 2.124716E+4	1.310999E-11
11:42:00.142	-1.1E+2	-4.818128E-7 2.464374E+4	1.302375E-11
11:42:00.603	-1.1E+2	-4.822627E-7 2.202754E+4	1.299386E-11
11:42:01.067	-1.1E+2	-4.816964E-7 1.661693E+4	1.30222E-11
11:42:01.531	-1.1E+2	-4.821173E-7 2.372064E+4	1.298101E-11
11:42:01.996	-1.1E+2	-4.823344E-7 2.475711E+4	1.297863E-11
11:42:07.262	-1.2E+2	-4.901503E-7 2.505215E+4	1.29734E-11
11:42:07.725	-1.2E+2	-4.903741E-7 2.029037E+4	1.286823E-11
11:42:08.189	-1.2E+2	-4.901178E-7 2.055192E+4	1.286757E-11
11:42:08.653	-1.2E+2	-4.89994E-7 1.336148E+4	1.292893E-11
11:42:09.117	-1.2E+2	-4.902217E-7 2.306827E+4	1.292128E-11
11:42:14.383	-1.3E+2	-4.969936E-7 2.178454E+4	1.290027E-11
11:42:14.846	-1.3E+2	-4.96966E-7 1.889886E+4	1.289667E-11
