Diode30
CV Measurement
Measurement started at 11:33:53.147 23/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

2.59e12 4.2e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 1.05uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 50uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
11:33:53.147	0E+0	4.771787E-7 1.594644E+5	5.218822E-11
11:33:53.608	0E+0	4.770065E-7 1.601681E+5	5.216642E-11
11:33:54.072	0E+0	4.767986E-7 1.581375E+5	5.213925E-11
11:33:54.536	0E+0	4.772697E-7 1.58786E+5	5.218848E-11
11:33:55.001	0E+0	4.773608E-7 1.599759E+5	5.218833E-11
11:34:00.268	-1E+1	-1.95067E-7 3.616153E+4	1.982529E-11
11:34:00.730	-1E+1	-1.951949E-7 3.778407E+4	1.98291E-11
11:34:01.195	-1E+1	-1.952914E-7 3.994447E+4	1.985484E-11
11:34:01.659	-1E+1	-1.951646E-7 4.103668E+4	1.980814E-11
11:34:02.123	-1E+1	-1.948575E-7 3.815348E+4	1.983481E-11
11:34:07.390	-2E+1	-2.720793E-7 4.028122E+4	1.647142E-11
11:34:07.853	-2E+1	-2.720515E-7 3.368183E+4	1.653857E-11
11:34:08.317	-2E+1	-2.71876E-7 3.74857E+4	1.63976E-11
11:34:08.781	-2E+1	-2.719158E-7 3.30162E+4	1.652334E-11
11:34:09.244	-2E+1	-2.721136E-7 3.470083E+4	1.642137E-11
11:34:14.511	-3E+1	-3.328616E-7 3.521152E+4	1.499682E-11
11:34:14.974	-3E+1	-3.327488E-7 3.119381E+4	1.503649E-11
11:34:15.437	-3E+1	-3.325981E-7 3.147324E+4	1.500275E-11
11:34:15.902	-3E+1	-3.331432E-7 3.093464E+4	1.498942E-11
11:34:16.367	-3E+1	-3.336377E-7 3.487366E+4	1.501254E-11
11:34:21.633	-4E+1	-3.85058E-7 3.328384E+4	1.416941E-11
11:34:22.096	-4E+1	-3.851925E-7 3.512324E+4	1.416191E-11
11:34:22.559	-4E+1	-3.854181E-7 3.469257E+4	1.410555E-11
11:34:23.024	-4E+1	-3.854275E-7 3.13365E+4	1.413578E-11
11:34:23.488	-4E+1	-3.850236E-7 2.964583E+4	1.410055E-11
11:34:28.755	-5E+1	-4.321031E-7 3.274171E+4	1.348097E-11
11:34:29.217	-5E+1	-4.317864E-7 3.176413E+4	1.349047E-11
11:34:29.682	-5E+1	-4.319793E-7 3.029514E+4	1.349374E-11
11:34:30.146	-5E+1	-4.3212E-7 2.680675E+4	1.34675E-11
11:34:30.610	-5E+1	-4.321408E-7 3.449196E+4	1.35334E-11
11:34:35.877	-6E+1	-4.741607E-7 3.262892E+4	1.307646E-11
11:34:36.339	-6E+1	-4.745543E-7 3.394321E+4	1.297214E-11
11:34:36.803	-6E+1	-4.740736E-7 3.569786E+4	1.307538E-11
11:34:37.266	-6E+1	-4.742522E-7 2.994011E+4	1.307652E-11
11:34:37.732	-6E+1	-4.739695E-7 3.222586E+4	1.300735E-11
11:34:42.999	-7E+1	-5.105451E-7 3.375587E+4	1.267134E-11
11:34:43.462	-7E+1	-5.104268E-7 3.037498E+4	1.27351E-11
11:34:43.926	-7E+1	-5.101752E-7 3.27379E+4	1.261171E-11
11:34:44.389	-7E+1	-5.098503E-7 3.213364E+4	1.266322E-11
11:34:44.853	-7E+1	-5.101967E-7 3.512242E+4	1.261683E-11
11:34:50.119	-8E+1	-5.391651E-7 2.915616E+4	1.230684E-11
11:34:50.583	-8E+1	-5.391417E-7 3.594243E+4	1.242563E-11
11:34:51.047	-8E+1	-5.397281E-7 3.326569E+4	1.236482E-11
11:34:51.511	-8E+1	-5.40083E-7 2.267404E+4	1.234072E-11
11:34:51.975	-8E+1	-5.393025E-7 2.4655E+4	1.236359E-11
11:34:57.242	-9E+1	-5.611464E-7 3.028037E+4	1.205272E-11
11:34:57.705	-9E+1	-5.6121E-7 2.878999E+4	1.205353E-11
11:34:58.169	-9E+1	-5.61323E-7 3.248426E+4	1.208961E-11
11:34:58.633	-9E+1	-5.615032E-7 2.733956E+4	1.203294E-11
11:34:59.098	-9E+1	-5.609752E-7 2.718164E+4	1.208756E-11
11:35:04.365	-1E+2	-5.765319E-7 2.980535E+4	1.193245E-11
11:35:04.827	-1E+2	-5.771091E-7 2.653948E+4	1.195263E-11
11:35:05.291	-1E+2	-5.76251E-7 2.783273E+4	1.19524E-11
11:35:05.755	-1E+2	-5.767387E-7 3.483711E+4	1.199752E-11
