Diode38
CV Measurement
Measurement started at 11:29:35.641 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

1.4e13 2.2e12
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
11:29:35.641	0E+0	3.08414E-7 2.225973E+5	9.92561E-11
11:29:36.106	0E+0	3.090468E-7 2.232542E+5	9.899754E-11
11:29:36.570	0E+0	3.092733E-7 2.228235E+5	9.930354E-11
11:29:37.034	0E+0	3.090513E-7 2.227025E+5	9.934186E-11
11:29:37.498	0E+0	3.0893E-7 2.227961E+5	9.90786E-11
11:29:42.845	-1E+1	-1.859084E-6 2.046935E+5	2.509189E-11
11:29:43.387	-1E+1	-1.356273E-6 2.049524E+5	2.500642E-11
11:29:43.851	-1E+1	-1.350994E-6 2.079291E+5	2.500091E-11
11:29:44.316	-1E+1	-1.3508E-6 2.068836E+5	2.500358E-11
11:29:44.780	-1E+1	-1.350719E-6 2.068419E+5	2.501593E-11
11:29:50.047	-2E+1	-1.960887E-6 2.037901E+5	1.857154E-11
11:29:50.509	-2E+1	-1.960313E-6 2.061819E+5	1.857618E-11
11:29:50.973	-2E+1	-1.960412E-6 2.044402E+5	1.854147E-11
11:29:51.437	-2E+1	-1.96086E-6 2.058715E+5	1.854451E-11
11:29:51.901	-2E+1	-1.960831E-6 2.090026E+5	1.85695E-11
11:29:57.167	-3E+1	-2.303131E-6 1.534128E+5	1.524687E-11
11:29:57.638	-3E+1	-2.303322E-6 1.512597E+5	1.523772E-11
11:29:58.110	-3E+1	-2.303208E-6 1.513782E+5	1.516919E-11
11:29:58.574	-3E+1	-2.303135E-6 1.498973E+5	1.527643E-11
11:29:59.038	-3E+1	-2.303027E-6 1.534657E+5	1.524826E-11
11:30:04.305	-4E+1	-2.498563E-6 1.100355E+5	1.388827E-11
11:30:04.768	-4E+1	-2.498731E-6 1.138355E+5	1.384524E-11
11:30:05.232	-4E+1	-2.498722E-6 1.105427E+5	1.390772E-11
11:30:05.696	-4E+1	-2.498767E-6 1.11871E+5	1.393094E-11
11:30:06.160	-4E+1	-2.49932E-6 1.080106E+5	1.395051E-11
11:30:11.426	-5E+1	-2.62444E-6 8.928905E+4	1.323187E-11
11:30:11.889	-5E+1	-2.624774E-6 9.269261E+4	1.324725E-11
11:30:12.353	-5E+1	-2.625088E-6 9.093502E+4	1.322559E-11
11:30:12.817	-5E+1	-2.624263E-6 9.462395E+4	1.320383E-11
11:30:13.281	-5E+1	-2.624347E-6 8.779837E+4	1.323159E-11
11:30:18.549	-6E+1	-2.712669E-6 8.066054E+4	1.296121E-11
11:30:19.012	-6E+1	-2.712579E-6 8.613476E+4	1.291129E-11
11:30:19.476	-6E+1	-2.713076E-6 7.663871E+4	1.291878E-11
11:30:19.940	-6E+1	-2.71381E-6 7.971678E+4	1.291744E-11
11:30:20.404	-6E+1	-2.713243E-6 8.151442E+4	1.296235E-11
11:30:25.680	-7E+1	-2.782056E-6 7.491223E+4	1.276877E-11
11:30:26.150	-7E+1	-2.782581E-6 7.565094E+4	1.277693E-11
11:30:26.614	-7E+1	-2.782388E-6 7.53868E+4	1.271639E-11
11:30:27.077	-7E+1	-2.782331E-6 7.657672E+4	1.279856E-11
11:30:27.541	-7E+1	-2.782726E-6 7.516798E+4	1.280272E-11
11:30:32.807	-8E+1	-2.842364E-6 7.446552E+4	1.267242E-11
11:30:33.268	-8E+1	-2.843173E-6 7.47119E+4	1.273059E-11
11:30:33.733	-8E+1	-2.842421E-6 7.934528E+4	1.268782E-11
11:30:34.197	-8E+1	-2.843195E-6 7.758144E+4	1.268701E-11
11:30:34.661	-8E+1	-2.843374E-6 7.854665E+4	1.265879E-11
11:30:39.928	-9E+1	-2.899137E-6 7.320021E+4	1.256924E-11
11:30:40.390	-9E+1	-2.899216E-6 7.57014E+4	1.26647E-11
11:30:40.863	-9E+1	-2.899346E-6 7.711816E+4	1.2591E-11
11:30:41.335	-9E+1	-2.899443E-6 7.752109E+4	1.256584E-11
11:30:41.807	-9E+1	-2.899404E-6 7.98512E+4	1.259251E-11
11:30:47.083	-1E+2	-2.953965E-6 7.77199E+4	1.250536E-11
11:30:47.552	-1E+2	-2.954761E-6 7.886196E+4	1.251004E-11
11:30:48.024	-1E+2	-2.954966E-6 7.395127E+4	1.247983E-11
11:30:48.489	-1E+2	-2.954232E-6 7.069285E+4	1.243453E-11
11:30:48.952	-1E+2	-2.954536E-6 7.511717E+4	1.250719E-11
11:30:54.220	-1.1E+2	-3.011676E-6 8.648538E+4	1.240893E-11
11:30:54.690	-1.1E+2	-3.011576E-6 8.624914E+4	1.244678E-11
11:30:55.161	-1.1E+2	-3.011911E-6 7.919897E+4	1.235827E-11
11:30:55.626	-1.1E+2	-3.011559E-6 8.512977E+4	1.242627E-11
11:30:56.090	-1.1E+2	-3.011775E-6 8.230099E+4	1.238688E-11
11:31:01.357	-1.2E+2	-3.069542E-6 8.508541E+4	1.245221E-11
11:31:01.819	-1.2E+2	-3.069704E-6 8.164961E+4	1.234562E-11
11:31:02.283	-1.2E+2	-3.069907E-6 8.480988E+4	1.237412E-11
11:31:02.748	-1.2E+2	-3.070516E-6 8.412403E+4	1.236592E-11
11:31:03.211	-1.2E+2	-3.070788E-6 8.244213E+4	1.236696E-11
11:31:08.478	-1.3E+2	-3.134768E-6 8.575864E+4	1.228607E-11
11:31:08.941	-1.3E+2	-3.134895E-6 8.193833E+4	1.22415E-11
11:31:09.405	-1.3E+2	-3.134757E-6 8.704142E+4	1.22917E-11
11:31:09.870	-1.3E+2	-3.135532E-6 9.170473E+4	1.226231E-11
11:31:10.334	-1.3E+2	-3.135355E-6 8.662549E+4	1.22748E-11
11:31:15.601	-1.4E+2	-3.206535E-6 8.998941E+4	1.22178E-11
11:31:16.063	-1.4E+2	-3.206411E-6 9.571472E+4	1.221788E-11
11:31:16.527	-1.4E+2	-3.206499E-6 8.798046E+4	1.21961E-11
11:31:16.991	-1.4E+2	-3.206473E-6 9.536622E+4	1.226724E-11
11:31:17.455	-1.4E+2	-3.205524E-6 9.46578E+4	1.218597E-11
11:31:22.723	-1.5E+2	-3.283523E-6 1.023019E+5	1.21339E-11
11:31:23.185	-1.5E+2	-3.283772E-6 9.786646E+4	1.210143E-11
11:31:23.649	-1.5E+2	-3.283598E-6 1.004047E+5	1.212757E-11
11:31:24.113	-1.5E+2	-3.284007E-6 9.48114E+4	1.210306E-11
11:31:24.576	-1.5E+2	-3.284086E-6 9.226281E+4	1.209538E-11
11:31:29.844	-1.6E+2	-3.370353E-6 9.955365E+4	1.212617E-11
11:31:30.306	-1.6E+2	-3.370421E-6 9.767181E+4	1.199574E-11
11:31:30.770	-1.6E+2	-3.370884E-6 1.0162E+5	1.206253E-11
11:31:31.233	-1.6E+2	-3.371048E-6 9.882723E+4	1.204405E-11
11:31:31.706	-1.6E+2	-3.371361E-6 9.741729E+4	1.207772E-11
11:31:36.982	-1.7E+2	-3.466697E-6 1.047501E+5	1.200928E-11
