Diode41
CV Measurement
Measurement started at 11:59:32.244 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

6.67e11 1.1e10
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
11:59:32.244	0E+0	4.742337E-7 1.166633E+5	4.549143E-11
11:59:32.710	0E+0	4.7606E-7 1.166202E+5	4.544283E-11
11:59:33.173	0E+0	4.758646E-7 1.167083E+5	4.551446E-11
11:59:33.637	0E+0	4.761222E-7 1.156813E+5	4.540242E-11
11:59:34.102	0E+0	4.759849E-7 1.155002E+5	4.554245E-11
11:59:39.369	-1E+1	-3.549218E-8 1.756391E+4	1.955396E-11
11:59:39.832	-1E+1	-3.563429E-8 1.747047E+4	1.963494E-11
11:59:40.296	-1E+1	-3.556687E-8 1.845557E+4	1.952189E-11
11:59:40.760	-1E+1	-3.512888E-8 1.979161E+4	1.955002E-11
11:59:41.224	-1E+1	-3.516081E-8 1.875271E+4	1.958419E-11
11:59:46.491	-2E+1	-5.073461E-8 1.768122E+4	1.628566E-11
11:59:46.954	-2E+1	-5.05487E-8 1.782476E+4	1.622083E-11
11:59:47.418	-2E+1	-5.070795E-8 2.140398E+4	1.62292E-11
11:59:47.882	-2E+1	-5.044364E-8 1.850387E+4	1.614838E-11
11:59:48.346	-2E+1	-5.031376E-8 2.075161E+4	1.619941E-11
11:59:53.614	-3E+1	-6.203808E-8 2.094194E+4	1.465601E-11
11:59:54.076	-3E+1	-6.238178E-8 1.889138E+4	1.473285E-11
11:59:54.539	-3E+1	-6.23323E-8 1.864964E+4	1.470692E-11
11:59:55.004	-3E+1	-6.21441E-8 1.998399E+4	1.46669E-11
11:59:55.468	-3E+1	-6.187384E-8 2.251839E+4	1.465706E-11
12:00:00.744	-4E+1	-7.215793E-8 2.090123E+4	1.373669E-11
12:00:01.212	-4E+1	-7.237219E-8 2.13362E+4	1.371383E-11
12:00:01.676	-4E+1	-7.194694E-8 1.898869E+4	1.373693E-11
12:00:02.140	-4E+1	-7.17276E-8 2.312732E+4	1.374303E-11
12:00:02.604	-4E+1	-7.189308E-8 2.004214E+4	1.375861E-11
12:00:07.871	-5E+1	-8.095826E-8 2.145121E+4	1.310966E-11
12:00:08.333	-5E+1	-8.124588E-8 1.85731E+4	1.309893E-11
