Diode43
CV Measurement
Measurement started at 12:13:01.285 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

1.e12 1.6e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
12:13:01.285	0E+0	4.795846E-7 1.301534E+5	4.702065E-11
12:13:01.746	0E+0	4.808707E-7 1.287502E+5	4.702802E-11
12:13:02.210	0E+0	4.805543E-7 1.29253E+5	4.711636E-11
12:13:02.674	0E+0	4.800153E-7 1.304447E+5	4.709651E-11
12:13:03.138	0E+0	4.800637E-7 1.30233E+5	4.70315E-11
12:13:08.405	-1E+1	-6.294454E-8 2.257151E+4	2.003076E-11
12:13:08.868	-1E+1	-6.264733E-8 2.138232E+4	2.002539E-11
12:13:09.332	-1E+1	-6.24676E-8 2.207762E+4	1.997422E-11
12:13:09.795	-1E+1	-6.231227E-8 2.302658E+4	1.999541E-11
12:13:10.260	-1E+1	-6.241661E-8 2.176351E+4	1.996297E-11
12:13:15.526	-2E+1	-8.816284E-8 2.322152E+4	1.657877E-11
12:13:15.989	-2E+1	-8.845785E-8 2.549592E+4	1.66265E-11
12:13:16.453	-2E+1	-8.93336E-8 2.091843E+4	1.666034E-11
12:13:16.917	-2E+1	-8.870204E-8 2.244015E+4	1.654381E-11
12:13:17.381	-2E+1	-8.791539E-8 2.066919E+4	1.657183E-11
12:13:22.648	-3E+1	-1.090502E-7 2.453238E+4	1.505313E-11
12:13:23.110	-3E+1	-1.087242E-7 2.528934E+4	1.502072E-11
12:13:23.574	-3E+1	-1.092738E-7 2.029323E+4	1.50178E-11
12:13:24.038	-3E+1	-1.091585E-7 2.386458E+4	1.502334E-11
12:13:24.503	-3E+1	-1.088484E-7 1.857057E+4	1.504361E-11
12:13:29.769	-4E+1	-1.268873E-7 2.38025E+4	1.409305E-11
12:13:30.231	-4E+1	-1.265054E-7 2.391378E+4	1.410958E-11
12:13:30.695	-4E+1	-1.264336E-7 2.124173E+4	1.408511E-11
12:13:31.159	-4E+1	-1.264031E-7 2.166971E+4	1.408743E-11
12:13:31.623	-4E+1	-1.266809E-7 2.606018E+4	1.403258E-11
12:13:36.890	-5E+1	-1.419544E-7 2.483329E+4	1.342269E-11
12:13:37.353	-5E+1	-1.421896E-7 2.153474E+4	1.342678E-11
12:13:37.817	-5E+1	-1.424339E-7 2.009297E+4	1.338724E-11
12:13:38.281	-5E+1	-1.423356E-7 2.38706E+4	1.345487E-11
12:13:38.745	-5E+1	-1.41835E-7 2.750451E+4	1.342883E-11
12:13:44.010	-6E+1	-1.571381E-7 2.455155E+4	1.291883E-11
12:13:44.474	-6E+1	-1.567936E-7 2.447118E+4	1.294906E-11
12:13:44.938	-6E+1	-1.564569E-7 2.521124E+4	1.29114E-11
12:13:45.402	-6E+1	-1.564759E-7 2.548657E+4	1.28858E-11
12:13:45.866	-6E+1	-1.572551E-7 2.03152E+4	1.29624E-11
12:13:51.133	-7E+1	-1.693158E-7 2.747401E+4	1.25235E-11
12:13:51.596	-7E+1	-1.69434E-7 2.339006E+4	1.255572E-11
12:13:52.059	-7E+1	-1.700506E-7 2.170503E+4	1.252368E-11
