Diode37
CV Measurement
Measurement started at 11:20:18.982 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

1.4e13 2.2e12
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
11:20:18.982	0E+0	3.363615E-7 2.404938E+5	9.029878E-11
11:20:19.444	0E+0	3.368139E-7 2.405093E+5	9.028041E-11
11:20:19.907	0E+0	3.369019E-7 2.403118E+5	9.048372E-11
11:20:20.370	0E+0	3.368464E-7 2.408032E+5	9.063265E-11
11:20:20.834	0E+0	3.365379E-7 2.411328E+5	9.054222E-11
11:20:26.176	-1E+1	-1.499356E-6 2.23371E+5	2.170729E-11
11:20:26.714	-1E+1	-1.193207E-6 2.231864E+5	2.153462E-11
11:20:27.177	-1E+1	-1.18971E-6 2.217577E+5	2.163475E-11
11:20:27.640	-1E+1	-1.189356E-6 2.224964E+5	2.161128E-11
11:20:28.103	-1E+1	-1.189199E-6 2.235913E+5	2.166804E-11
11:20:33.375	-2E+1	-1.689869E-6 2.172502E+5	1.590023E-11
11:20:33.840	-2E+1	-1.689416E-6 2.17766E+5	1.592123E-11
11:20:34.303	-2E+1	-1.689594E-6 2.156619E+5	1.595244E-11
11:20:34.767	-2E+1	-1.689584E-6 2.193623E+5	1.586386E-11
11:20:35.230	-2E+1	-1.689441E-6 2.225039E+5	1.584999E-11
11:20:40.502	-3E+1	-1.979196E-6 1.714311E+5	1.305446E-11
11:20:40.966	-3E+1	-1.978968E-6 1.664727E+5	1.299039E-11
11:20:41.429	-3E+1	-1.978806E-6 1.650129E+5	1.306737E-11
11:20:41.892	-3E+1	-1.978835E-6 1.673922E+5	1.300678E-11
11:20:42.356	-3E+1	-1.978949E-6 1.705864E+5	1.302557E-11
11:20:47.626	-4E+1	-2.151637E-6 1.264417E+5	1.18046E-11
11:20:48.092	-4E+1	-2.151014E-6 1.257849E+5	1.177422E-11
11:20:48.555	-4E+1	-2.151148E-6 1.316306E+5	1.180152E-11
11:20:49.018	-4E+1	-2.151409E-6 1.281E+5	1.170423E-11
11:20:49.482	-4E+1	-2.15153E-6 1.290389E+5	1.18177E-11
11:20:54.753	-5E+1	-2.262163E-6 1.048129E+5	1.117167E-11
11:20:55.218	-5E+1	-2.262076E-6 1.022386E+5	1.114473E-11
11:20:55.681	-5E+1	-2.262067E-6 9.797848E+4	1.114947E-11
11:20:56.144	-5E+1	-2.261911E-6 9.937462E+4	1.118066E-11
11:20:56.608	-5E+1	-2.262021E-6 9.563689E+4	1.118427E-11
11:21:01.878	-6E+1	-2.339846E-6 8.261406E+4	1.095024E-11
11:21:02.344	-6E+1	-2.339975E-6 9.411953E+4	1.092377E-11
11:21:02.807	-6E+1	-2.340229E-6 8.120381E+4	1.095014E-11
11:21:03.270	-6E+1	-2.340733E-6 9.128139E+4	1.087081E-11
11:21:03.734	-6E+1	-2.340578E-6 8.53149E+4	1.096071E-11
11:21:09.005	-7E+1	-2.401057E-6 8.8466E+4	1.084891E-11
11:21:09.470	-7E+1	-2.401738E-6 7.866494E+4	1.080924E-11
11:21:09.932	-7E+1	-2.401649E-6 8.775859E+4	1.07104E-11
11:21:10.396	-7E+1	-2.401888E-6 8.797607E+4	1.08237E-11
11:21:10.860	-7E+1	-2.402096E-6 8.099003E+4	1.080821E-11
11:21:16.131	-8E+1	-2.456078E-6 8.898165E+4	1.073224E-11
11:21:16.604	-8E+1	-2.456312E-6 8.789142E+4	1.06393E-11
11:21:17.075	-8E+1	-2.456029E-6 8.330627E+4	1.066568E-11
11:21:17.538	-8E+1	-2.456283E-6 8.209645E+4	1.075388E-11
11:21:18.002	-8E+1	-2.456035E-6 9.094407E+4	1.07315E-11
