Diode28
CV Measurement
Measurement started at 11:17:42.411 23/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

1.66e12 2.7e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 1.05uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 50uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
11:17:42.411	0E+0	4.864468E-7 1.357154E+5	5.056604E-11
11:17:42.877	0E+0	4.864328E-7 1.374961E+5	5.064794E-11
11:17:43.341	0E+0	4.862655E-7 1.365392E+5	5.06138E-11
11:17:43.805	0E+0	4.86505E-7 1.359626E+5	5.048612E-11
11:17:44.269	0E+0	4.862319E-7 1.357457E+5	5.057978E-11
11:17:49.538	-1E+1	-1.026352E-7 2.628034E+4	2.076602E-11
11:17:50.000	-1E+1	-1.027261E-7 2.812459E+4	2.07275E-11
11:17:50.464	-1E+1	-1.025537E-7 2.81083E+4	2.07261E-11
11:17:50.928	-1E+1	-1.028924E-7 2.763858E+4	2.066117E-11
11:17:51.392	-1E+1	-1.030699E-7 3.020101E+4	2.073393E-11
11:17:56.658	-2E+1	-1.442447E-7 2.672193E+4	1.733293E-11
11:17:57.122	-2E+1	-1.440726E-7 2.477807E+4	1.731279E-11
11:17:57.585	-2E+1	-1.441165E-7 2.620371E+4	1.733372E-11
11:17:58.049	-2E+1	-1.443725E-7 2.937827E+4	1.734948E-11
11:17:58.513	-2E+1	-1.445306E-7 2.833193E+4	1.736336E-11
11:18:03.780	-3E+1	-1.767798E-7 2.662779E+4	1.584391E-11
11:18:04.242	-3E+1	-1.770251E-7 2.409502E+4	1.581291E-11
11:18:04.707	-3E+1	-1.766535E-7 2.795498E+4	1.578587E-11
11:18:05.171	-3E+1	-1.765824E-7 2.511677E+4	1.576999E-11
11:18:05.635	-3E+1	-1.765751E-7 2.831736E+4	1.586002E-11
11:18:10.902	-4E+1	-2.043822E-7 2.274446E+4	1.496649E-11
11:18:11.364	-4E+1	-2.044683E-7 2.307861E+4	1.497696E-11
11:18:11.828	-4E+1	-2.04231E-7 2.117244E+4	1.486055E-11
11:18:12.292	-4E+1	-2.039712E-7 2.763513E+4	1.486331E-11
11:18:12.756	-4E+1	-2.044014E-7 2.266797E+4	1.484854E-11
11:18:18.023	-5E+1	-2.2888E-7 2.633519E+4	1.426365E-11
11:18:18.487	-5E+1	-2.289098E-7 2.802052E+4	1.422182E-11
11:18:18.951	-5E+1	-2.286248E-7 2.05772E+4	1.427218E-11
11:18:19.415	-5E+1	-2.288426E-7 2.716963E+4	1.424458E-11
11:18:19.879	-5E+1	-2.288948E-7 2.682244E+4	1.424983E-11
11:18:25.147	-6E+1	-2.513675E-7 2.768205E+4	1.373437E-11
11:18:25.609	-6E+1	-2.517947E-7 3.187513E+4	1.374256E-11
11:18:26.073	-6E+1	-2.511782E-7 2.695324E+4	1.37927E-11
11:18:26.537	-6E+1	-2.513495E-7 3.056457E+4	1.379545E-11
11:18:27.001	-6E+1	-2.514885E-7 2.391593E+4	1.374331E-11
11:18:32.268	-7E+1	-2.714649E-7 3.228811E+4	1.341492E-11
11:18:32.731	-7E+1	-2.711664E-7 2.77794E+4	1.342254E-11
11:18:33.195	-7E+1	-2.715492E-7 2.48473E+4	1.346954E-11
11:18:33.659	-7E+1	-2.713383E-7 3.047533E+4	1.336977E-11
11:18:34.122	-7E+1	-2.718395E-7 2.676466E+4	1.332639E-11
11:18:39.389	-8E+1	-2.895264E-7 3.892192E+4	1.306717E-11
11:18:39.852	-8E+1	-2.898236E-7 2.331677E+4	1.311823E-11
11:18:40.315	-8E+1	-2.89337E-7 2.580785E+4	1.303038E-11
11:18:40.780	-8E+1	-2.897503E-7 2.612134E+4	1.308745E-11
11:18:41.244	-8E+1	-2.892871E-7 2.259954E+4	1.308765E-11
11:18:46.510	-9E+1	-3.048876E-7 3.035773E+4	1.281219E-11
