Diode35
CV Measurement
Measurement started at 14:28:52.681 23/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

3.39e12 5.5e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 1.05uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 50uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
14:28:52.681	0E+0	4.662709E-7 1.639612E+5	5.441054E-11
14:28:53.147	0E+0	4.658466E-7 1.636997E+5	5.436697E-11
14:28:53.611	0E+0	4.661596E-7 1.628521E+5	5.421868E-11
14:28:54.074	0E+0	4.657519E-7 1.629841E+5	5.430083E-11
14:28:54.539	0E+0	4.659011E-7 1.637189E+5	5.429798E-11
14:28:59.806	-1E+1	-2.357615E-7 4.83056E+4	1.984008E-11
14:29:00.269	-1E+1	-2.353136E-7 4.760398E+4	1.991568E-11
14:29:00.732	-1E+1	-2.354007E-7 4.620789E+4	1.984741E-11
14:29:01.196	-1E+1	-2.358662E-7 4.645636E+4	1.981154E-11
14:29:01.660	-1E+1	-2.361239E-7 4.393356E+4	1.988728E-11
14:29:06.928	-2E+1	-3.274438E-7 4.454191E+4	1.65209E-11
14:29:07.391	-2E+1	-3.27525E-7 4.57032E+4	1.652758E-11
14:29:07.855	-2E+1	-3.275834E-7 4.038965E+4	1.651575E-11
14:29:08.319	-2E+1	-3.278805E-7 4.185534E+4	1.649156E-11
14:29:08.784	-2E+1	-3.272391E-7 4.226276E+4	1.65089E-11
14:29:14.051	-3E+1	-3.995737E-7 4.070093E+4	1.505395E-11
14:29:14.513	-3E+1	-3.993853E-7 3.945988E+4	1.503663E-11
14:29:14.977	-3E+1	-3.994316E-7 3.904541E+4	1.510485E-11
14:29:15.441	-3E+1	-3.99603E-7 4.077859E+4	1.503941E-11
14:29:15.905	-3E+1	-3.997547E-7 4.279026E+4	1.503352E-11
14:29:21.171	-4E+1	-4.608167E-7 4.193797E+4	1.418351E-11
14:29:21.634	-4E+1	-4.607437E-7 4.060775E+4	1.401974E-11
14:29:22.098	-4E+1	-4.607361E-7 3.255542E+4	1.415692E-11
14:29:22.562	-4E+1	-4.604552E-7 4.364496E+4	1.416605E-11
14:29:23.026	-4E+1	-4.608534E-7 4.177283E+4	1.417722E-11
14:29:28.294	-5E+1	-5.142693E-7 3.470065E+4	1.350607E-11
14:29:28.756	-5E+1	-5.14144E-7 4.37797E+4	1.353313E-11
14:29:29.220	-5E+1	-5.143976E-7 4.053147E+4	1.356103E-11
14:29:29.684	-5E+1	-5.143802E-7 3.645759E+4	1.349904E-11
14:29:30.148	-5E+1	-5.144453E-7 4.06393E+4	1.354795E-11
14:29:35.417	-6E+1	-5.611104E-7 3.646752E+4	1.305334E-11
14:29:35.879	-6E+1	-5.613464E-7 3.930268E+4	1.311183E-11
14:29:36.343	-6E+1	-5.615338E-7 3.880633E+4	1.304798E-11
14:29:36.807	-6E+1	-5.611521E-7 4.762506E+4	1.309032E-11
14:29:37.271	-6E+1	-5.614826E-7 3.700424E+4	1.301882E-11
14:29:42.538	-7E+1	-6.005374E-7 3.062545E+4	1.267597E-11
14:29:43.000	-7E+1	-6.003411E-7 3.263259E+4	1.267138E-11
14:29:43.464	-7E+1	-6.005776E-7 3.287065E+4	1.27175E-11
14:29:43.928	-7E+1	-6.00032E-7 4.213401E+4	1.276217E-11
14:29:44.392	-7E+1	-6.007033E-7 3.69493E+4	1.267054E-11
14:29:49.659	-8E+1	-6.310909E-7 3.729685E+4	1.240469E-11
14:29:50.122	-8E+1	-6.31478E-7 2.767924E+4	1.239506E-11
14:29:50.586	-8E+1	-6.315062E-7 2.985273E+4	1.243695E-11
14:29:51.050	-8E+1	-6.315146E-7 2.397267E+4	1.235752E-11
14:29:51.514	-8E+1	-6.319481E-7 3.265489E+4	1.239615E-11
14:29:56.781	-9E+1	-6.545787E-7 3.514349E+4	1.211776E-11
14:29:57.244	-9E+1	-6.548976E-7 3.545017E+4	1.236514E-11
14:29:57.708	-9E+1	-6.548644E-7 3.207969E+4	1.224689E-11
14:29:58.172	-9E+1	-6.5487E-7 3.593857E+4	1.221204E-11
14:29:58.637	-9E+1	-6.552194E-7 3.494891E+4	1.219421E-11
14:30:03.903	-1E+2	-6.723324E-7 3.886189E+4	1.205955E-11
14:30:04.366	-1E+2	-6.728064E-7 3.29982E+4	1.2078E-11
14:30:04.830	-1E+2	-6.726495E-7 2.350649E+4	1.209349E-11
14:30:05.294	-1E+2	-6.726368E-7 2.981586E+4	1.210889E-11
14:30:05.758	-1E+2	-6.729276E-7 4.01649E+4	1.203499E-11
14:30:11.026	-1.1E+2	-6.8632E-7 2.956987E+4	1.196012E-11
14:30:11.488	-1.1E+2	-6.860967E-7 3.034913E+4	1.198685E-11
14:30:11.952	-1.1E+2	-6.86903E-7 3.350694E+4	1.193922E-11
14:30:12.416	-1.1E+2	-6.865656E-7 2.518738E+4	1.186198E-11
14:30:12.880	-1.1E+2	-6.868601E-7 3.151802E+4	1.188018E-11
14:30:18.147	-1.2E+2	-6.98415E-7 3.882459E+4	1.193751E-11
14:30:18.610	-1.2E+2	-6.986659E-7 3.535682E+4	1.189755E-11
14:30:19.074	-1.2E+2	-6.988995E-7 3.963583E+4	1.183707E-11
