Diode34
CV Measurement
Measurement started at 12:06:25.190 23/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

4.74e12 7.6e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 1.05uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 50uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
12:06:25.190	0E+0	4.519737E-7 1.673372E+5	5.820167E-11
12:06:25.655	0E+0	4.514234E-7 1.673009E+5	5.825627E-11
12:06:26.119	0E+0	4.518523E-7 1.675681E+5	5.83537E-11
12:06:26.582	0E+0	4.521409E-7 1.683435E+5	5.827274E-11
12:06:27.046	0E+0	4.516791E-7 1.677651E+5	5.834194E-11
12:06:32.313	-1E+1	-3.612845E-7 5.187358E+4	2.160668E-11
12:06:32.775	-1E+1	-3.606469E-7 5.257802E+4	2.155159E-11
12:06:33.240	-1E+1	-3.60913E-7 5.050513E+4	2.155205E-11
12:06:33.704	-1E+1	-3.609061E-7 4.917472E+4	2.152663E-11
12:06:34.168	-1E+1	-3.604078E-7 5.032863E+4	2.152641E-11
12:06:39.435	-2E+1	-5.020463E-7 4.773159E+4	1.809299E-11
12:06:39.898	-2E+1	-5.020433E-7 4.579632E+4	1.803865E-11
12:06:40.362	-2E+1	-5.015609E-7 4.99404E+4	1.804302E-11
12:06:40.826	-2E+1	-5.019344E-7 4.542508E+4	1.809285E-11
12:06:41.290	-2E+1	-5.019704E-7 4.917175E+4	1.812042E-11
12:06:46.557	-3E+1	-6.114829E-7 5.019138E+4	1.64757E-11
12:06:47.020	-3E+1	-6.11525E-7 4.30769E+4	1.659658E-11
12:06:47.483	-3E+1	-6.114383E-7 4.58127E+4	1.653723E-11
12:06:47.947	-3E+1	-6.110784E-7 4.460332E+4	1.652274E-11
12:06:48.412	-3E+1	-6.114912E-7 4.04192E+4	1.659353E-11
12:06:53.679	-4E+1	-7.033448E-7 3.878842E+4	1.563435E-11
12:06:54.142	-4E+1	-7.034788E-7 4.586163E+4	1.555504E-11
12:06:54.606	-4E+1	-7.032496E-7 4.238609E+4	1.558575E-11
12:06:55.070	-4E+1	-7.027592E-7 3.716535E+4	1.564952E-11
12:06:55.534	-4E+1	-7.027422E-7 4.258193E+4	1.565159E-11
12:07:00.801	-5E+1	-7.812019E-7 4.26475E+4	1.502855E-11
12:07:01.264	-5E+1	-7.814725E-7 4.291274E+4	1.503387E-11
12:07:01.728	-5E+1	-7.813937E-7 4.491751E+4	1.496177E-11
12:07:02.192	-5E+1	-7.818658E-7 3.944253E+4	1.506103E-11
12:07:02.656	-5E+1	-7.814621E-7 4.418431E+4	1.493534E-11
12:07:07.922	-6E+1	-8.466167E-7 3.940067E+4	1.451403E-11
12:07:08.385	-6E+1	-8.464752E-7 3.717898E+4	1.454048E-11
12:07:08.849	-6E+1	-8.462185E-7 3.614585E+4	1.441934E-11
12:07:09.313	-6E+1	-8.462414E-7 4.739263E+4	1.470512E-11
12:07:09.777	-6E+1	-8.465832E-7 4.408894E+4	1.466954E-11
12:07:15.045	-7E+1	-8.963601E-7 3.272942E+4	1.410587E-11
12:07:15.507	-7E+1	-8.963843E-7 2.192488E+4	1.407664E-11
12:07:15.971	-7E+1	-8.967869E-7 3.718812E+4	1.42584E-11
12:07:16.435	-7E+1	-8.965945E-7 4.044901E+4	1.416328E-11
12:07:16.899	-7E+1	-8.968144E-7 4.206083E+4	1.423891E-11
12:07:22.167	-8E+1	-9.332473E-7 1.907411E+4	1.386214E-11
12:07:22.630	-8E+1	-9.328729E-7 2.414602E+4	1.398886E-11
12:07:23.094	-8E+1	-9.328587E-7 3.510455E+4	1.396661E-11
12:07:23.558	-8E+1	-9.329411E-7 3.158029E+4	1.394063E-11
12:07:24.022	-8E+1	-9.32789E-7 3.460129E+4	1.378407E-11
12:07:29.289	-9E+1	-9.706023E-7 3.647423E+4	1.387677E-11
12:07:29.751	-9E+1	-9.597088E-7 3.68557E+4	1.400686E-11
12:07:30.214	-9E+1	-9.587545E-7 2.994839E+4	1.37847E-11
12:07:30.678	-9E+1	-9.589338E-7 2.578149E+4	1.372136E-11
12:07:31.142	-9E+1	-9.583608E-7 2.150368E+4	1.363077E-11
12:07:36.409	-1E+2	-1.050012E-6 2.308867E+4	1.391344E-11
12:07:36.870	-1E+2	-1.050012E-6 3.159488E+4	1.394262E-11
12:07:37.334	-1E+2	-1.023745E-6 2.312651E+4	1.377526E-11
12:07:37.798	-1E+2	-9.864297E-7 1.605777E+4	1.368514E-11
12:07:38.263	-1E+2	-9.785595E-7 3.624151E+4	1.391991E-11
12:07:43.530	-1.1E+2	-1.050012E-6 2.4815E+4	1.384752E-11
12:07:43.992	-1.1E+2	-1.050012E-6 2.844226E+4	1.38982E-11
12:07:44.456	-1.1E+2	-1.050012E-6 2.821198E+4	1.392561E-11
12:07:44.920	-1.1E+2	-1.050012E-6 2.139512E+4	1.386355E-11
12:07:45.384	-1.1E+2	-1.050011E-6 3.070032E+4	1.388715E-11
12:07:50.652	-1.2E+2	-1.050012E-6 2.718759E+4	1.38749E-11
12:07:51.113	-1.2E+2	-1.050012E-6 3.00713E+4	1.378479E-11
12:07:51.578	-1.2E+2	-1.050013E-6 2.726988E+4	1.388325E-11
12:07:52.042	-1.2E+2	-1.050012E-6 2.773267E+4	1.379783E-11
12:07:52.506	-1.2E+2	-1.050012E-6 2.179076E+4	1.383E-11
