Diode42
CV Measurement
Measurement started at 12:06:46.731 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

6.67e11 1.1e10
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
12:06:46.731	0E+0	4.769648E-7 1.295463E+5	4.392798E-11
12:06:47.193	0E+0	4.769868E-7 1.283526E+5	4.393786E-11
12:06:47.657	0E+0	4.768297E-7 1.296108E+5	4.400051E-11
12:06:48.121	0E+0	4.780184E-7 1.296061E+5	4.395408E-11
12:06:48.585	0E+0	4.776252E-7 1.304955E+5	4.406826E-11
12:06:53.852	-1E+1	-4.59239E-8 2.12274E+4	1.792755E-11
12:06:54.315	-1E+1	-4.614551E-8 2.117655E+4	1.793354E-11
12:06:54.779	-1E+1	-4.572169E-8 2.477549E+4	1.793594E-11
12:06:55.243	-1E+1	-4.636032E-8 1.944194E+4	1.79528E-11
12:06:55.707	-1E+1	-4.670672E-8 2.134067E+4	1.787548E-11
12:07:00.975	-2E+1	-6.666897E-8 2.010992E+4	1.450365E-11
12:07:01.436	-2E+1	-6.609284E-8 2.015054E+4	1.446124E-11
12:07:01.900	-2E+1	-6.639406E-8 1.679748E+4	1.452309E-11
12:07:02.364	-2E+1	-6.645095E-8 1.980232E+4	1.443382E-11
12:07:02.828	-2E+1	-6.594197E-8 2.102809E+4	1.444871E-11
12:07:08.094	-3E+1	-8.113147E-8 2.044283E+4	1.289137E-11
12:07:08.558	-3E+1	-8.109596E-8 1.850847E+4	1.288929E-11
12:07:09.022	-3E+1	-8.153621E-8 2.33474E+4	1.293349E-11
12:07:09.486	-3E+1	-8.174287E-8 2.000687E+4	1.289802E-11
12:07:09.949	-3E+1	-8.165202E-8 2.543961E+4	1.290224E-11
12:07:15.216	-4E+1	-9.523197E-8 2.57415E+4	1.191173E-11
12:07:15.679	-4E+1	-9.502937E-8 2.427483E+4	1.195795E-11
12:07:16.142	-4E+1	-9.508855E-8 2.259108E+4	1.195956E-11
12:07:16.607	-4E+1	-9.471654E-8 1.95376E+4	1.198668E-11
12:07:17.071	-4E+1	-9.409533E-8 1.918243E+4	1.189793E-11
12:07:22.337	-5E+1	-1.06409E-7 2.448149E+4	1.134521E-11
12:07:22.801	-5E+1	-1.065994E-7 1.460948E+4	1.133271E-11
12:07:23.264	-5E+1	-1.068208E-7 2.001637E+4	1.130171E-11
12:07:23.728	-5E+1	-1.065931E-7 2.334797E+4	1.127291E-11
12:07:24.193	-5E+1	-1.06856E-7 1.33615E+4	1.129833E-11
12:07:29.460	-6E+1	-1.17969E-7 2.270006E+4	1.080367E-11
12:07:29.922	-6E+1	-1.179295E-7 1.747914E+4	1.077211E-11
12:07:30.386	-6E+1	-1.178481E-7 1.878213E+4	1.081109E-11
12:07:30.850	-6E+1	-1.172333E-7 1.827992E+4	1.078466E-11
12:07:31.314	-6E+1	-1.174743E-7 2.341071E+4	1.081414E-11
12:07:36.581	-7E+1	-1.272874E-7 2.477253E+4	1.040857E-11
12:07:37.044	-7E+1	-1.273393E-7 2.278336E+4	1.038798E-11
