Diode45
CV Measurement
Measurement started at 12:26:07.899 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

4.33e11 7.6e10
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
12:26:07.899	0E+0	4.751287E-7 1.02091E+5	4.796225E-11
12:26:08.360	0E+0	4.751294E-7 1.013763E+5	4.795238E-11
12:26:08.824	0E+0	4.755697E-7 1.004563E+5	4.79426E-11
12:26:09.288	0E+0	4.747842E-7 1.005107E+5	4.804466E-11
12:26:09.752	0E+0	4.755203E-7 1.015312E+5	4.791961E-11
12:26:15.020	-1E+1	-2.762562E-8 1.403731E+4	2.060677E-11
12:26:15.481	-1E+1	-2.729397E-8 1.331117E+4	2.058757E-11
12:26:15.945	-1E+1	-2.730085E-8 1.565876E+4	2.06173E-11
12:26:16.409	-1E+1	-2.769687E-8 1.399578E+4	2.058688E-11
12:26:16.873	-1E+1	-2.766786E-8 1.23612E+4	2.06604E-11
12:26:22.139	-2E+1	-3.954029E-8 1.510929E+4	1.725919E-11
12:26:22.603	-2E+1	-3.957908E-8 1.725663E+4	1.720267E-11
12:26:23.067	-2E+1	-3.922491E-8 1.398856E+4	1.718337E-11
12:26:23.531	-2E+1	-3.939199E-8 1.588792E+4	1.715687E-11
12:26:23.995	-2E+1	-3.966579E-8 1.513344E+4	1.713586E-11
12:26:29.261	-3E+1	-4.873745E-8 1.724411E+4	1.566931E-11
12:26:29.724	-3E+1	-4.858599E-8 2.065237E+4	1.567676E-11
12:26:30.187	-3E+1	-4.887556E-8 1.404477E+4	1.56185E-11
