Diode32
CV Measurement
Measurement started at 11:46:22.231 23/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

3.2e12 5.2e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 1.05uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 50uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
11:46:22.231	0E+0	4.736401E-7 1.588707E+5	5.12365E-11
11:46:22.696	0E+0	4.738521E-7 1.579257E+5	5.125386E-11
11:46:23.161	0E+0	4.735462E-7 1.579622E+5	5.12203E-11
11:46:23.625	0E+0	4.733423E-7 1.588636E+5	5.128629E-11
11:46:24.090	0E+0	4.740809E-7 1.588018E+5	5.116423E-11
11:46:29.356	-1E+1	-2.030187E-7 4.694358E+4	2.006734E-11
11:46:29.819	-1E+1	-2.030295E-7 4.0474E+4	2.008856E-11
11:46:30.283	-1E+1	-2.033416E-7 4.086489E+4	2.010685E-11
11:46:30.747	-1E+1	-2.034152E-7 4.071186E+4	2.01389E-11
11:46:31.211	-1E+1	-2.032648E-7 4.046414E+4	2.014713E-11
11:46:36.478	-2E+1	-2.838136E-7 3.683429E+4	1.676562E-11
11:46:36.940	-2E+1	-2.839288E-7 3.700615E+4	1.676196E-11
11:46:37.404	-2E+1	-2.837643E-7 4.2494E+4	1.675859E-11
11:46:37.868	-2E+1	-2.831995E-7 3.561468E+4	1.676738E-11
11:46:38.333	-2E+1	-2.840634E-7 4.165718E+4	1.673617E-11
11:46:43.600	-3E+1	-3.466756E-7 3.571906E+4	1.527288E-11
11:46:44.062	-3E+1	-3.465089E-7 3.395423E+4	1.530891E-11
11:46:44.526	-3E+1	-3.474231E-7 3.499614E+4	1.526218E-11
11:46:44.990	-3E+1	-3.468307E-7 3.461506E+4	1.524184E-11
11:46:45.454	-3E+1	-3.463428E-7 3.641654E+4	1.525692E-11
11:46:50.721	-4E+1	-4.007583E-7 3.875815E+4	1.435952E-11
11:46:51.184	-4E+1	-4.004836E-7 4.04334E+4	1.438736E-11
11:46:51.647	-4E+1	-4.003336E-7 3.501046E+4	1.435043E-11
11:46:52.111	-4E+1	-4.006327E-7 3.792909E+4	1.434905E-11
11:46:52.576	-4E+1	-4.00303E-7 3.291779E+4	1.436478E-11
11:46:57.843	-5E+1	-4.47982E-7 2.99094E+4	1.355559E-11
11:46:58.306	-5E+1	-4.477251E-7 3.884479E+4	1.358404E-11
11:46:58.770	-5E+1	-4.484028E-7 3.576741E+4	1.359204E-11
11:46:59.235	-5E+1	-4.477819E-7 3.052583E+4	1.35118E-11
11:46:59.699	-5E+1	-4.474725E-7 3.605349E+4	1.362275E-11
11:47:04.966	-6E+1	-4.901244E-7 4.343986E+4	1.305737E-11
11:47:05.429	-6E+1	-4.899276E-7 3.946482E+4	1.3119E-11
11:47:05.893	-6E+1	-4.898386E-7 3.5214E+4	1.304403E-11
11:47:06.357	-6E+1	-4.902645E-7 3.349309E+4	1.30356E-11
11:47:06.821	-6E+1	-4.909606E-7 4.318059E+4	1.301907E-11
11:47:12.087	-7E+1	-5.26393E-7 4.100865E+4	1.269435E-11
11:47:12.549	-7E+1	-5.262071E-7 3.558485E+4	1.26775E-11
11:47:13.013	-7E+1	-5.26553E-7 3.795084E+4	1.270887E-11
11:47:13.477	-7E+1	-5.262144E-7 4.404226E+4	1.271955E-11
11:47:13.942	-7E+1	-5.25832E-7 3.273297E+4	1.273055E-11
11:47:19.208	-8E+1	-5.550185E-7 2.957909E+4	1.232315E-11
11:47:19.671	-8E+1	-5.5536E-7 3.249486E+4	1.235873E-11
11:47:20.135	-8E+1	-5.557258E-7 3.591203E+4	1.230778E-11
11:47:20.599	-8E+1	-5.555324E-7 2.970869E+4	1.236719E-11
11:47:21.063	-8E+1	-5.561291E-7 3.7115E+4	1.236819E-11
11:47:26.331	-9E+1	-5.77836E-7 3.522711E+4	1.212311E-11
11:47:26.793	-9E+1	-5.777193E-7 2.438558E+4	1.211026E-11
11:47:27.257	-9E+1	-5.778995E-7 2.668827E+4	1.20928E-11
11:47:27.721	-9E+1	-5.774766E-7 2.966015E+4	1.207917E-11
11:47:28.185	-9E+1	-5.78326E-7 4.217785E+4	1.216833E-11
11:47:33.453	-1E+2	-5.948382E-7 2.433899E+4	1.196721E-11
11:47:33.914	-1E+2	-5.94925E-7 2.664874E+4	1.198346E-11
11:47:34.378	-1E+2	-5.945741E-7 3.156267E+4	1.195154E-11
11:47:34.842	-1E+2	-5.95391E-7 3.339381E+4	1.197607E-11
11:47:35.306	-1E+2	-5.946612E-7 3.83805E+4	1.195029E-11
11:47:40.573	-1.1E+2	-6.077461E-7 2.606706E+4	1.185831E-11
11:47:41.036	-1.1E+2	-6.075104E-7 2.428146E+4	1.188376E-11
11:47:41.500	-1.1E+2	-6.068547E-7 3.568792E+4	1.185665E-11
11:47:41.964	-1.1E+2	-6.07633E-7 3.296872E+4	1.184727E-11
11:47:42.429	-1.1E+2	-6.073054E-7 3.047186E+4	1.183909E-11
11:47:47.696	-1.2E+2	-6.184578E-7 3.202773E+4	1.18276E-11
11:47:48.157	-1.2E+2	-6.181725E-7 2.836702E+4	1.179926E-11
11:47:48.620	-1.2E+2	-6.184536E-7 3.524356E+4	1.181992E-11
11:47:49.086	-1.2E+2	-6.181959E-7 3.011465E+4	1.184272E-11
11:47:49.550	-1.2E+2	-6.181898E-7 3.856316E+4	1.174238E-11
11:47:54.817	-1.3E+2	-6.271937E-7 2.546721E+4	1.18934E-11
11:47:55.280	-1.3E+2	-6.27374E-7 4.323079E+4	1.179279E-11
11:47:55.744	-1.3E+2	-6.272749E-7 2.378385E+4	1.174037E-11
11:47:56.207	-1.3E+2	-6.278191E-7 3.173526E+4	1.175963E-11
11:47:56.671	-1.3E+2	-6.275955E-7 2.859948E+4	1.171398E-11
11:48:01.940	-1.4E+2	-6.359817E-7 1.954307E+4	1.176266E-11
11:48:02.401	-1.4E+2	-6.361632E-7 2.824314E+4	1.176033E-11
11:48:02.865	-1.4E+2	-6.357371E-7 3.214641E+4	1.179401E-11
11:48:03.330	-1.4E+2	-6.364422E-7 2.212516E+4	1.169818E-11
11:48:03.794	-1.4E+2	-6.364837E-7 3.26855E+4	1.178676E-11
11:48:09.061	-1.5E+2	-6.44562E-7 2.793354E+4	1.172291E-11
11:48:09.523	-1.5E+2	-6.44731E-7 3.171758E+4	1.16482E-11
11:48:09.987	-1.5E+2	-6.444072E-7 2.853615E+4	1.166474E-11
11:48:10.451	-1.5E+2	-6.447617E-7 3.444554E+4	1.17274E-11
11:48:10.916	-1.5E+2	-6.444964E-7 2.763441E+4	1.165517E-11
11:48:16.183	-1.6E+2	-6.53807E-7 3.023957E+4	1.159868E-11
11:48:16.645	-1.6E+2	-6.536152E-7 3.791067E+4	1.165112E-11
11:48:17.109	-1.6E+2	-6.5398E-7 3.133823E+4	1.160874E-11
11:48:17.573	-1.6E+2	-6.53777E-7 3.582883E+4	1.170932E-11
11:48:18.037	-1.6E+2	-6.533807E-7 3.55717E+4	1.170418E-11
11:48:23.305	-1.7E+2	-6.636828E-7 3.237296E+4	1.15977E-11
11:48:23.768	-1.7E+2	-6.635456E-7 3.285226E+4	1.161343E-11
11:48:24.232	-1.7E+2	-6.641264E-7 3.484232E+4	1.161486E-11
11:48:24.696	-1.7E+2	-6.639478E-7 3.683181E+4	1.159918E-11
11:48:25.160	-1.7E+2	-6.639888E-7 3.748735E+4	1.159001E-11
