Diode46
CV Measurement
Measurement started at 12:32:10.329 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

4.33e11 7.6e10
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
12:32:10.329	0E+0	4.748073E-7 1.064981E+5	4.717919E-11
12:32:10.792	0E+0	4.750696E-7 1.067535E+5	4.723277E-11
12:32:11.256	0E+0	4.753862E-7 1.064109E+5	4.713339E-11
12:32:11.720	0E+0	4.746423E-7 1.057154E+5	4.721449E-11
12:32:12.185	0E+0	4.745186E-7 1.048333E+5	4.715915E-11
12:32:17.451	-1E+1	-2.954828E-8 1.529842E+4	1.966734E-11
12:32:17.914	-1E+1	-2.966758E-8 1.519952E+4	1.963631E-11
12:32:18.378	-1E+1	-2.940377E-8 1.407963E+4	1.962536E-11
12:32:18.842	-1E+1	-2.928256E-8 1.261181E+4	1.968271E-11
12:32:19.305	-1E+1	-2.893978E-8 1.463441E+4	1.968017E-11
12:32:24.574	-2E+1	-4.138958E-8 1.790017E+4	1.625327E-11
12:32:25.035	-2E+1	-4.135207E-8 2.008007E+4	1.627366E-11
12:32:25.498	-2E+1	-4.110635E-8 1.680629E+4	1.625755E-11
12:32:25.963	-2E+1	-4.127499E-8 1.384833E+4	1.627353E-11
12:32:26.427	-2E+1	-4.174082E-8 1.728619E+4	1.627662E-11
12:32:31.694	-3E+1	-5.130687E-8 1.739541E+4	1.473436E-11
12:32:32.157	-3E+1	-5.088398E-8 1.554919E+4	1.467317E-11
12:32:32.621	-3E+1	-5.147475E-8 2.112587E+4	1.475021E-11
12:32:33.085	-3E+1	-5.14789E-8 1.698886E+4	1.465068E-11
12:32:33.549	-3E+1	-5.163252E-8 2.05159E+4	1.471952E-11
12:32:38.817	-4E+1	-6.000501E-8 1.884969E+4	1.37433E-11
12:32:39.278	-4E+1	-5.979252E-8 1.857677E+4	1.373591E-11
12:32:39.742	-4E+1	-6.02866E-8 2.464067E+4	1.377317E-11
12:32:40.206	-4E+1	-5.982616E-8 1.777945E+4	1.378581E-11
12:32:40.671	-4E+1	-5.900786E-8 1.937451E+4	1.373863E-11
12:32:45.937	-5E+1	-6.710527E-8 2.109449E+4	1.306828E-11
12:32:46.400	-5E+1	-6.694475E-8 1.57942E+4	1.306443E-11
12:32:46.863	-5E+1	-6.691913E-8 2.058173E+4	1.302939E-11
12:32:47.328	-5E+1	-6.630433E-8 1.908346E+4	1.314282E-11
12:32:47.792	-5E+1	-6.651396E-8 2.098888E+4	1.319238E-11
12:32:53.058	-6E+1	-7.391277E-8 2.352373E+4	1.260066E-11
12:32:53.521	-6E+1	-7.360129E-8 2.035855E+4	1.262254E-11
12:32:53.985	-6E+1	-7.402591E-8 1.817636E+4	1.25952E-11
12:32:54.450	-6E+1	-7.397028E-8 2.274694E+4	1.259056E-11
12:32:54.914	-6E+1	-7.46028E-8 2.105585E+4	1.26058E-11
12:33:00.180	-7E+1	-8.043819E-8 1.883995E+4	1.22429E-11
12:33:00.643	-7E+1	-8.042498E-8 1.89661E+4	1.221994E-11
12:33:01.107	-7E+1	-8.010766E-8 1.875621E+4	1.218769E-11
12:33:01.571	-7E+1	-8.051153E-8 2.104815E+4	1.220563E-11
12:33:02.035	-7E+1	-7.945449E-8 2.196265E+4	1.221141E-11
12:33:07.302	-8E+1	-8.584163E-8 1.824541E+4	1.189491E-11
12:33:07.764	-8E+1	-8.539079E-8 2.050975E+4	1.18511E-11
12:33:08.228	-8E+1	-8.533792E-8 1.705636E+4	1.18749E-11
12:33:08.693	-8E+1	-8.540353E-8 1.735407E+4	1.19017E-11
12:33:09.157	-8E+1	-8.624318E-8 2.494759E+4	1.192778E-11
12:33:14.423	-9E+1	-9.08384E-8 2.067327E+4	1.166812E-11
12:33:14.885	-9E+1	-9.081865E-8 2.368452E+4	1.163738E-11
12:33:15.349	-9E+1	-9.086503E-8 1.55776E+4	1.164935E-11
12:33:15.813	-9E+1	-9.182585E-8 2.014383E+4	1.161527E-11
12:33:16.278	-9E+1	-9.103224E-8 2.174851E+4	1.161883E-11
12:33:21.545	-1E+2	-9.601973E-8 1.82308E+4	1.145748E-11
12:33:22.007	-1E+2	-9.588329E-8 2.405277E+4	1.142724E-11
12:33:22.472	-1E+2	-9.588911E-8 2.30881E+4	1.142865E-11
12:33:22.935	-1E+2	-9.533024E-8 1.984073E+4	1.14248E-11
12:33:23.399	-1E+2	-9.531848E-8 2.334456E+4	1.140473E-11
12:33:28.666	-1.1E+2	-9.881979E-8 2.404951E+4	1.129418E-11
12:33:29.128	-1.1E+2	-9.907061E-8 2.208939E+4	1.127508E-11
12:33:29.593	-1.1E+2	-9.867595E-8 1.750428E+4	1.129409E-11
12:33:30.057	-1.1E+2	-9.950516E-8 2.348693E+4	1.124684E-11
12:33:30.521	-1.1E+2	-9.913749E-8 1.838865E+4	1.127401E-11
12:33:35.789	-1.2E+2	-1.021469E-7 1.959592E+4	1.123292E-11
12:33:36.250	-1.2E+2	-1.023645E-7 1.833722E+4	1.116236E-11
12:33:36.714	-1.2E+2	-1.022007E-7 1.478495E+4	1.116102E-11
12:33:37.178	-1.2E+2	-1.027348E-7 1.322905E+4	1.113875E-11
12:33:37.642	-1.2E+2	-1.01969E-7 2.536199E+4	1.118261E-11
12:33:42.909	-1.3E+2	-1.043391E-7 9.278532E+3	1.110598E-11
12:33:43.372	-1.3E+2	-1.041981E-7 1.639181E+4	1.116737E-11
12:33:43.836	-1.3E+2	-1.038489E-7 2.337384E+4	1.10875E-11
12:33:44.300	-1.3E+2	-1.042674E-7 1.957982E+4	1.110382E-11
12:33:44.763	-1.3E+2	-1.038542E-7 1.423889E+4	1.110776E-11
12:33:50.031	-1.4E+2	-1.056481E-7 2.142523E+4	1.113785E-11
12:33:50.493	-1.4E+2	-1.055345E-7 1.578875E+4	1.103601E-11
12:33:50.957	-1.4E+2	-1.061214E-7 1.174203E+4	1.109507E-11
12:33:51.421	-1.4E+2	-1.06158E-7 2.03719E+4	1.110887E-11
12:33:51.885	-1.4E+2	-1.061119E-7 1.710046E+4	1.111806E-11
12:33:57.153	-1.5E+2	-1.077828E-7 2.00682E+4	1.109996E-11
12:33:57.615	-1.5E+2	-1.078215E-7 9.488275E+3	1.102018E-11
12:33:58.079	-1.5E+2	-1.07656E-7 1.94707E+4	1.103856E-11
12:33:58.543	-1.5E+2	-1.071102E-7 2.151088E+4	1.104017E-11
12:33:59.007	-1.5E+2	-1.071352E-7 2.60855E+4	1.104692E-11
12:34:04.274	-1.6E+2	-1.086944E-7 1.365969E+4	1.09924E-11
12:34:04.735	-1.6E+2	-1.086224E-7 2.093274E+4	1.096767E-11
12:34:05.199	-1.6E+2	-1.082891E-7 1.979961E+4	1.103622E-11
12:34:05.664	-1.6E+2	-1.089238E-7 2.610031E+4	1.104856E-11
12:34:06.128	-1.6E+2	-1.095815E-7 1.823157E+4	1.108572E-11
12:34:11.395	-1.7E+2	-1.101409E-7 2.708769E+4	1.105382E-11
12:34:11.857	-1.7E+2	-1.099156E-7 2.16516E+4	1.103165E-11
12:34:12.321	-1.7E+2	-1.107449E-7 1.351112E+4	1.100518E-11
12:34:12.785	-1.7E+2	-1.099716E-7 1.964566E+4	1.106396E-11
12:34:13.249	-1.7E+2	-1.097308E-7 1.55012E+4	1.104873E-11
12:34:18.515	-1.8E+2	-1.11615E-7 2.534236E+4	1.0999E-11
12:34:18.977	-1.8E+2	-1.115427E-7 2.61752E+4	1.102842E-11
12:34:19.441	-1.8E+2	-1.111708E-7 1.7495E+4	1.105429E-11
12:34:19.906	-1.8E+2	-1.109462E-7 1.661386E+4	1.104515E-11
12:34:20.370	-1.8E+2	-1.11542E-7 2.134299E+4	1.106873E-11
12:34:25.637	-1.9E+2	-1.128751E-7 1.987736E+4	1.106042E-11
12:34:26.099	-1.9E+2	-1.131056E-7 2.474345E+4	1.101387E-11
12:34:26.564	-1.9E+2	-1.134382E-7 1.938461E+4	1.09658E-11
12:34:27.028	-1.9E+2	-1.130358E-7 1.456211E+4	1.100155E-11
12:34:27.492	-1.9E+2	-1.127261E-7 2.101548E+4	1.099524E-11
12:34:32.760	-2E+2	-1.163738E-7 2.576005E+4	1.102008E-11
12:34:33.222	-2E+2	-1.16755E-7 2.44263E+4	1.096687E-11
12:34:33.686	-2E+2	-1.159737E-7 1.914806E+4	1.099482E-11
12:34:34.150	-2E+2	-1.162511E-7 1.511013E+4	1.092861E-11
12:34:34.614	-2E+2	-1.16885E-7 2.637785E+4	1.104919E-11
