Diode27
CV Measurement
Measurement started at 11:09:56.724 23/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

1.66e12 2.7e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 1.05uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 50uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
11:09:56.724	0E+0	4.808699E-7 1.617158E+5	4.71301E-11
11:09:57.190	0E+0	4.810186E-7 1.614971E+5	4.701362E-11
11:09:57.654	0E+0	4.807541E-7 1.603494E+5	4.680388E-11
11:09:58.118	0E+0	4.803763E-7 1.600153E+5	4.698819E-11
11:09:58.582	0E+0	4.802095E-7 1.602677E+5	4.701658E-11
11:10:03.850	-1E+1	-1.38348E-7 3.213788E+4	1.941186E-11
11:10:04.311	-1E+1	-1.383114E-7 3.336533E+4	1.934879E-11
11:10:04.775	-1E+1	-1.383767E-7 3.589452E+4	1.933785E-11
11:10:05.239	-1E+1	-1.378755E-7 3.305156E+4	1.936156E-11
11:10:05.703	-1E+1	-1.376743E-7 3.243176E+4	1.936445E-11
11:10:10.970	-2E+1	-1.923099E-7 2.998753E+4	1.612655E-11
11:10:11.433	-2E+1	-1.926508E-7 3.504574E+4	1.623889E-11
11:10:11.897	-2E+1	-1.927319E-7 3.10643E+4	1.619735E-11
11:10:12.361	-2E+1	-1.928245E-7 3.541086E+4	1.616844E-11
11:10:12.825	-2E+1	-1.927321E-7 3.758845E+4	1.61207E-11
11:10:18.091	-3E+1	-2.345159E-7 3.060119E+4	1.477033E-11
11:10:18.554	-3E+1	-2.346212E-7 3.329221E+4	1.478277E-11
11:10:19.018	-3E+1	-2.344721E-7 3.786772E+4	1.48619E-11
11:10:19.482	-3E+1	-2.34934E-7 3.108012E+4	1.477568E-11
11:10:19.947	-3E+1	-2.351783E-7 2.832156E+4	1.473657E-11
11:10:25.214	-4E+1	-2.712315E-7 3.019772E+4	1.399135E-11
11:10:25.675	-4E+1	-2.706945E-7 3.118196E+4	1.395327E-11
11:10:26.140	-4E+1	-2.714609E-7 3.137204E+4	1.397908E-11
11:10:26.603	-4E+1	-2.714557E-7 2.540101E+4	1.390838E-11
11:10:27.068	-4E+1	-2.710429E-7 2.741207E+4	1.383213E-11
11:10:32.335	-5E+1	-3.029302E-7 3.265137E+4	1.336654E-11
11:10:32.797	-5E+1	-3.025944E-7 2.627801E+4	1.333364E-11
11:10:33.261	-5E+1	-3.026227E-7 3.211426E+4	1.324575E-11
11:10:33.725	-5E+1	-3.030498E-7 2.425677E+4	1.333939E-11
11:10:34.190	-5E+1	-3.026784E-7 2.770523E+4	1.333753E-11
11:10:39.455	-6E+1	-3.317589E-7 2.666383E+4	1.293664E-11
11:10:39.919	-6E+1	-3.316663E-7 3.058003E+4	1.291913E-11
11:10:40.383	-6E+1	-3.31132E-7 2.637869E+4	1.284082E-11
11:10:40.847	-6E+1	-3.312505E-7 3.755981E+4	1.286837E-11
11:10:41.311	-6E+1	-3.311928E-7 3.677161E+4	1.285816E-11
11:10:46.579	-7E+1	-3.5552E-7 3.251482E+4	1.251042E-11
11:10:47.042	-7E+1	-3.551753E-7 2.200876E+4	1.257948E-11
11:10:47.505	-7E+1	-3.560139E-7 3.062497E+4	1.255572E-11
11:10:47.970	-7E+1	-3.554944E-7 2.769677E+4	1.249463E-11
11:10:48.433	-7E+1	-3.558321E-7 2.601917E+4	1.252354E-11
11:10:53.700	-8E+1	-3.752963E-7 3.436807E+4	1.22711E-11
11:10:54.163	-8E+1	-3.754163E-7 3.79384E+4	1.21374E-11
11:10:54.627	-8E+1	-3.756587E-7 3.026764E+4	1.222702E-11
11:10:55.090	-8E+1	-3.756306E-7 3.029317E+4	1.219607E-11
11:10:55.554	-8E+1	-3.754908E-7 3.340336E+4	1.227385E-11
11:11:00.820	-9E+1	-3.910825E-7 2.630699E+4	1.197538E-11
11:11:01.284	-9E+1	-3.913057E-7 3.058234E+4	1.206908E-11
11:11:01.748	-9E+1	-3.911421E-7 3.063017E+4	1.203889E-11
11:11:02.212	-9E+1	-3.905089E-7 2.507031E+4	1.197976E-11
11:11:02.676	-9E+1	-3.911705E-7 3.038695E+4	1.200033E-11
11:11:07.944	-1E+2	-4.023374E-7 1.598655E+4	1.189073E-11
11:11:08.406	-1E+2	-4.024647E-7 2.405332E+4	1.183668E-11
11:11:08.871	-1E+2	-4.024743E-7 2.461325E+4	1.187065E-11
11:11:09.335	-1E+2	-4.023811E-7 3.140458E+4	1.190319E-11
11:11:09.799	-1E+2	-4.022053E-7 2.265368E+4	1.192164E-11
11:11:15.066	-1.1E+2	-4.119568E-7 2.596609E+4	1.177613E-11
11:11:15.529	-1.1E+2	-4.115272E-7 3.152293E+4	1.172511E-11
11:11:15.993	-1.1E+2	-4.112418E-7 2.764571E+4	1.18462E-11
11:11:16.456	-1.1E+2	-4.110975E-7 1.837149E+4	1.18239E-11
11:11:16.921	-1.1E+2	-4.116066E-7 3.099024E+4	1.173742E-11
11:11:22.187	-1.2E+2	-4.185886E-7 1.978076E+4	1.174032E-11
11:11:22.650	-1.2E+2	-4.178484E-7 3.214743E+4	1.168147E-11
11:11:23.114	-1.2E+2	-4.186314E-7 2.706419E+4	1.166303E-11
11:11:23.578	-1.2E+2	-4.184288E-7 2.58913E+4	1.170361E-11
