Diode31
CV Measurement
Measurement started at 14:09:36.216 24/01/2019 by Cameron(Kostas) on epllt004.ph.bham.ac.uk.

3.2e12 5.2e11
Hardness
ISO7

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4303081
C33   Mar 31 2015 09:32:39/A02  /J/M

WAYNE KERR
6530B
0
3.382

Wayne Kerr settings:
Function 1 - Resistance
Function 2 - Capacitance
Equivalent Circuit - Series
Measurement Frequency - 10000 Hz

Keithley Current Range: 105uA (Auto on)
Keithley Source Voltage Range: 1.1kV
Compliance Level: 30uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)	
14:09:36.216	0E+0	4.684948E-7 1.92315E+5	4.729465E-11
14:09:36.677	0E+0	4.681476E-7 1.918642E+5	4.709317E-11
14:09:37.141	0E+0	4.681943E-7 1.914596E+5	4.722883E-11
14:09:37.605	0E+0	4.685589E-7 1.931191E+5	4.727906E-11
14:09:38.069	0E+0	4.680462E-7 1.928034E+5	4.714301E-11
14:09:43.335	-1E+1	-1.399529E-7 4.845521E+4	1.48217E-11
14:09:43.798	-1E+1	-1.397578E-7 4.767289E+4	1.479104E-11
14:09:44.262	-1E+1	-1.400035E-7 4.549843E+4	1.490342E-11
14:09:44.726	-1E+1	-1.393793E-7 4.861741E+4	1.492033E-11
14:09:45.190	-1E+1	-1.399079E-7 4.97604E+4	1.482687E-11
14:09:50.458	-2E+1	-1.899572E-7 4.055181E+4	1.201466E-11
14:09:50.920	-2E+1	-1.899622E-7 4.810798E+4	1.197836E-11
14:09:51.384	-2E+1	-1.897609E-7 4.894298E+4	1.200886E-11
14:09:51.848	-2E+1	-1.900368E-7 3.588647E+4	1.202511E-11
14:09:52.312	-2E+1	-1.899548E-7 5.22339E+4	1.197787E-11
14:09:57.580	-3E+1	-2.285784E-7 4.29294E+4	1.074468E-11
14:09:58.042	-3E+1	-2.288315E-7 3.898192E+4	1.069927E-11
14:09:58.505	-3E+1	-2.284706E-7 3.86434E+4	1.073865E-11
14:09:58.969	-3E+1	-2.281948E-7 4.828605E+4	1.076178E-11
14:09:59.434	-3E+1	-2.290147E-7 5.07741E+4	1.071571E-11
14:10:04.700	-4E+1	-2.609608E-7 4.67667E+4	9.979484E-12
14:10:05.162	-4E+1	-2.609333E-7 4.45629E+4	9.902817E-12
14:10:05.626	-4E+1	-2.607419E-7 2.963771E+4	9.943938E-12
14:10:06.090	-4E+1	-2.6117E-7 5.296283E+4	9.949383E-12
14:10:06.555	-4E+1	-2.613452E-7 4.153736E+4	9.971182E-12
14:10:11.830	-5E+1	-2.877163E-7 3.237557E+4	9.416864E-12
14:10:12.298	-5E+1	-2.875403E-7 4.259632E+4	9.480083E-12
14:10:12.762	-5E+1	-2.875881E-7 4.1273E+4	9.397745E-12
14:10:13.226	-5E+1	-2.874376E-7 4.969602E+4	9.360527E-12
14:10:13.690	-5E+1	-2.876953E-7 3.881667E+4	9.389857E-12
14:10:18.957	-6E+1	-3.081974E-7 4.574564E+4	8.973087E-12
14:10:19.420	-6E+1	-3.078315E-7 2.190074E+4	9.05821E-12
14:10:19.883	-6E+1	-3.07645E-7 4.804727E+4	9.029294E-12
14:10:20.347	-6E+1	-3.079668E-7 3.360269E+4	8.901308E-12
14:10:20.811	-6E+1	-3.083857E-7 4.898731E+4	8.961171E-12
14:10:26.078	-7E+1	-3.221659E-7 3.148385E+4	8.69496E-12
14:10:26.541	-7E+1	-3.224175E-7 3.80781E+4	8.720223E-12
14:10:27.005	-7E+1	-3.229914E-7 3.767783E+4	8.711458E-12
14:10:27.469	-7E+1	-3.224281E-7 4.86731E+4	8.663368E-12
14:10:27.933	-7E+1	-3.220285E-7 3.690751E+4	8.681677E-12
14:10:33.200	-8E+1	-3.328767E-7 3.222447E+4	8.54687E-12
14:10:33.662	-8E+1	-3.328515E-7 3.381693E+4	8.541043E-12
14:10:34.126	-8E+1	-3.323649E-7 3.478876E+4	8.537742E-12
14:10:34.590	-8E+1	-3.328394E-7 2.461455E+4	8.631706E-12
14:10:35.054	-8E+1	-3.330126E-7 3.765057E+4	8.470046E-12
14:10:40.321	-9E+1	-3.406502E-7 4.78771E+4	8.400302E-12
14:10:40.783	-9E+1	-3.407067E-7 3.257801E+4	8.414772E-12
14:10:41.247	-9E+1	-3.404168E-7 4.372406E+4	8.411559E-12
14:10:41.712	-9E+1	-3.395716E-7 3.197577E+4	8.430409E-12
14:10:42.176	-9E+1	-3.404136E-7 3.213109E+4	8.447518E-12
14:10:47.442	-1E+2	-3.46199E-7 3.105757E+4	8.32322E-12
14:10:47.903	-1E+2	-3.461464E-7 3.036049E+4	8.398606E-12
14:10:48.367	-1E+2	-3.463048E-7 3.893695E+4	8.298806E-12
14:10:48.831	-1E+2	-3.469849E-7 3.30933E+4	8.373307E-12
14:10:49.294	-1E+2	-3.462904E-7 1.844296E+3	8.356398E-12
14:10:54.563	-1.1E+2	-3.521942E-7 4.012161E+4	8.225528E-12
14:10:55.024	-1.1E+2	-3.520611E-7 3.697976E+4	8.208665E-12
14:10:55.488	-1.1E+2	-3.520633E-7 3.286603E+4	8.371458E-12
14:10:55.952	-1.1E+2	-3.51852E-7 4.519387E+4	8.341165E-12
14:10:56.416	-1.1E+2	-3.52703E-7 3.068132E+4	8.216185E-12
14:11:01.684	-1.2E+2	-3.580143E-7 3.692034E+4	8.19519E-12
14:11:02.146	-1.2E+2	-3.584072E-7 4.757456E+4	8.22799E-12
14:11:02.610	-1.2E+2	-3.585177E-7 4.180673E+4	8.256914E-12
14:11:03.074	-1.2E+2	-3.588257E-7 3.293087E+4	8.200137E-12
14:11:03.551	-1.2E+2	-3.58811E-7 3.416793E+4	8.284496E-12
14:11:08.821	-1.3E+2	-3.662125E-7 3.622283E+4	8.163493E-12
14:11:09.283	-1.3E+2	-3.662113E-7 3.537915E+4	8.233879E-12
14:11:09.747	-1.3E+2	-3.653034E-7 5.242469E+4	8.180745E-12
14:11:10.211	-1.3E+2	-3.661479E-7 3.524119E+4	8.218828E-12
14:11:10.675	-1.3E+2	-3.661773E-7 4.65085E+4	8.211413E-12
14:11:15.942	-1.4E+2	-3.789195E-7 5.0009E+4	8.116369E-12
14:11:16.405	-1.4E+2	-3.788835E-7 5.610338E+4	8.156534E-12
14:11:16.869	-1.4E+2	-3.788136E-7 5.014319E+4	8.203981E-12
14:11:17.333	-1.4E+2	-3.778379E-7 4.492744E+4	8.179424E-12
14:11:17.797	-1.4E+2	-3.788895E-7 5.00376E+4	8.190889E-12
14:11:23.064	-1.5E+2	-4.033809E-7 6.274668E+4	8.064887E-12
14:11:23.526	-1.5E+2	-4.035607E-7 5.372443E+4	8.064342E-12
14:11:23.990	-1.5E+2	-4.036361E-7 5.69003E+4	8.149296E-12
14:11:24.454	-1.5E+2	-4.038229E-7 5.725212E+4	8.132446E-12
14:11:24.918	-1.5E+2	-4.027562E-7 6.319954E+4	8.098699E-12
14:11:30.186	-1.6E+2	-4.505414E-7 8.164888E+4	8.151193E-12
14:11:30.647	-1.6E+2	-4.499227E-7 8.173015E+4	8.077257E-12
14:11:31.111	-1.6E+2	-4.50984E-7 8.832249E+4	8.120245E-12
14:11:31.575	-1.6E+2	-4.507121E-7 8.390749E+4	8.142877E-12
14:11:32.040	-1.6E+2	-4.499381E-7 8.54558E+4	8.166107E-12
14:11:37.307	-1.7E+2	-5.233677E-7 1.024936E+5	8.13297E-12
14:11:37.769	-1.7E+2	-5.234007E-7 1.009126E+5	8.161442E-12
14:11:38.233	-1.7E+2	-5.241591E-7 1.088971E+5	8.111883E-12
14:11:38.697	-1.7E+2	-5.245902E-7 1.064864E+5	8.121922E-12
14:11:39.161	-1.7E+2	-5.237023E-7 1.121636E+5	8.09014E-12
14:11:44.428	-1.8E+2	-6.14597E-7 1.428916E+5	8.133799E-12
14:11:44.890	-1.8E+2	-6.144342E-7 1.443754E+5	8.180082E-12
14:11:45.354	-1.8E+2	-6.146673E-7 1.491755E+5	8.15934E-12
14:11:45.818	-1.8E+2	-6.15653E-7 1.361516E+5	8.225861E-12
