0.000000E+00	6.763817E-09	1.250722E-10
-5.000000E+00	-7.805982E-08	5.789279E-10
-1.000000E+01	-1.060209E-07	7.153129E-10
-1.500000E+01	-1.270999E-07	6.481467E-10
-2.000000E+01	-1.446718E-07	7.430203E-10
-2.500000E+01	-1.596249E-07	7.570794E-10
-3.000000E+01	-1.728790E-07	7.846179E-10
-3.500000E+01	-1.847919E-07	6.609221E-10
-4.000000E+01	-1.955810E-07	7.034988E-10
-4.500000E+01	-2.054955E-07	6.489122E-10
-5.000000E+01	-2.148314E-07	7.003587E-10
-5.500000E+01	-2.234145E-07	6.209869E-10
-6.000000E+01	-2.316190E-07	6.133852E-10
-6.500000E+01	-2.392148E-07	6.544316E-10
-7.000000E+01	-2.462088E-07	5.118598E-10
-7.500000E+01	-2.526476E-07	6.438768E-10
-8.000000E+01	-2.585920E-07	5.300125E-10
-8.500000E+01	-2.638861E-07	3.937012E-10
-9.000000E+01	-2.684362E-07	5.611659E-10
-9.500000E+01	-2.725750E-07	3.582958E-10
-1.000000E+02	-2.758826E-07	4.407399E-10
-1.050000E+02	-2.784447E-07	4.589435E-10
-1.100000E+02	-2.803648E-07	4.025185E-10
-1.150000E+02	-2.818843E-07	4.832879E-10
-1.200000E+02	-2.831515E-07	4.089171E-10
-1.250000E+02	-2.840271E-07	2.889886E-10
-1.300000E+02	-2.848752E-07	4.035208E-10
-1.350000E+02	-2.856669E-07	3.952945E-10
-1.400000E+02	-2.863594E-07	1.956661E-10
-1.450000E+02	-2.870436E-07	3.419494E-10
-1.500000E+02	-2.877121E-07	1.723199E-10
-1.550000E+02	-2.882555E-07	3.407704E-10
-1.600000E+02	-2.890115E-07	1.377738E-10
-1.650000E+02	-2.896439E-07	1.924020E-10
-1.700000E+02	-2.903794E-07	3.054236E-10
-1.750000E+02	-2.912705E-07	2.384932E-10
-1.800000E+02	-2.920993E-07	2.409092E-10
-1.850000E+02	-2.931490E-07	3.073616E-10
-1.900000E+02	-2.944868E-07	1.103736E-10
-1.950000E+02	-2.961549E-07	2.999020E-10
-2.000000E+02	-2.989071E-07	4.247074E-10
-2.050000E+02	-3.028370E-07	1.211910E-09
-2.100000E+02	-3.086802E-07	2.211689E-09
-2.150000E+02	-3.166803E-07	3.601111E-09
-2.200000E+02	-3.289485E-07	4.856726E-09
-2.250000E+02	-3.484222E-07	6.348709E-09
-2.300000E+02	-3.799160E-07	8.972748E-09
-2.350000E+02	-4.287038E-07	1.350409E-08
-2.400000E+02	-4.955525E-07	2.114952E-08
-2.450000E+02	-5.785074E-07	3.027385E-08
-2.500000E+02	-6.768392E-07	4.174344E-08
