1.609438E+00	3.008118E+00	2.661676E-03
2.302585E+00	2.761005E+00	2.936712E-03
2.708050E+00	2.625400E+00	3.560366E-03
2.995732E+00	2.529515E+00	2.922152E-03
3.218876E+00	2.453910E+00	2.236797E-03
3.401197E+00	2.403117E+00	4.086732E-03
3.555348E+00	2.352595E+00	1.877396E-03
3.688879E+00	2.315475E+00	3.158323E-03
3.806662E+00	2.283913E+00	6.094861E-03
3.912023E+00	2.252467E+00	2.060601E-03
4.007333E+00	2.226147E+00	3.594407E-03
4.094345E+00	2.204103E+00	6.708646E-03
4.174387E+00	2.181231E+00	6.270479E-03
4.248495E+00	2.159574E+00	6.697443E-03
4.317488E+00	2.142024E+00	3.827925E-03
4.382027E+00	2.125582E+00	7.427109E-03
4.442651E+00	2.107074E+00	2.976520E-03
4.499810E+00	2.091701E+00	2.918594E-03
4.553877E+00	2.082241E+00	4.518949E-03
4.605170E+00	2.068679E+00	4.874785E-03
4.653960E+00	2.061055E+00	1.402504E-03
4.700480E+00	2.054805E+00	7.772800E-03
4.744932E+00	2.047749E+00	6.614814E-03
4.787492E+00	2.044368E+00	4.520460E-03
4.828314E+00	2.041276E+00	7.633920E-03
4.867534E+00	2.038812E+00	2.558584E-03
4.905275E+00	2.033319E+00	4.729794E-03
4.941642E+00	2.030483E+00	2.175226E-03
4.976734E+00	2.030234E+00	3.118690E-03
5.010635E+00	2.022305E+00	4.286242E-03
5.043425E+00	2.020366E+00	3.011123E-03
5.075174E+00	2.023747E+00	2.538431E-03
5.105945E+00	2.016844E+00	5.500936E-03
5.135798E+00	2.016632E+00	4.790643E-03
5.164786E+00	2.016848E+00	2.192636E-03
5.192957E+00	2.013327E+00	3.986154E-03
5.220356E+00	2.009794E+00	5.469008E-03
5.247024E+00	2.015046E+00	5.872517E-03
5.273000E+00	2.004624E+00	7.040736E-03
5.298317E+00	2.002962E+00	4.441135E-03
5.323010E+00	2.004370E+00	3.419375E-03
5.347108E+00	1.998232E+00	5.234517E-03
5.370638E+00	2.000782E+00	4.711227E-03
5.393628E+00	1.999091E+00	3.165466E-03
5.416100E+00	2.002599E+00	7.620398E-03
5.438079E+00	2.004266E+00	7.788004E-03
5.459586E+00	2.006842E+00	4.772224E-03
5.480639E+00	2.009690E+00	7.387612E-03
5.501258E+00	2.014311E+00	2.274631E-03
5.521461E+00	2.019420E+00	4.491677E-03
