1.609438E+00	2.957405E+00	2.653499E-03
2.302585E+00	2.690767E+00	2.589327E-03
2.708050E+00	2.537534E+00	4.229216E-03
2.995732E+00	2.421472E+00	5.186724E-03
3.218876E+00	2.346746E+00	4.881996E-03
3.401197E+00	2.289503E+00	3.749322E-03
3.555348E+00	2.243455E+00	5.988903E-03
3.688879E+00	2.206286E+00	5.477681E-03
3.806662E+00	2.168717E+00	3.811385E-03
3.912023E+00	2.141495E+00	1.373871E-03
4.007333E+00	2.113630E+00	3.868925E-03
4.094345E+00	2.084603E+00	4.506168E-03
4.174387E+00	2.060894E+00	4.515928E-03
4.248495E+00	2.036879E+00	2.392453E-03
4.317488E+00	2.014670E+00	5.859975E-03
4.382027E+00	2.002050E+00	3.422554E-03
4.442651E+00	1.981107E+00	4.300203E-03
4.499810E+00	1.972977E+00	2.147010E-03
4.553877E+00	1.960302E+00	1.595289E-03
4.605170E+00	1.950027E+00	6.604255E-03
4.653960E+00	1.940871E+00	4.259198E-03
4.700480E+00	1.936834E+00	5.735693E-03
4.744932E+00	1.934584E+00	4.755716E-03
4.787492E+00	1.932751E+00	2.665296E-03
4.828314E+00	1.924356E+00	4.140059E-03
4.867534E+00	1.921804E+00	5.740169E-03
4.905275E+00	1.918618E+00	7.316395E-03
4.941642E+00	1.917677E+00	6.022793E-03
4.976734E+00	1.910734E+00	2.851036E-03
5.010635E+00	1.913738E+00	6.045422E-03
5.043425E+00	1.907532E+00	4.983754E-03
5.075174E+00	1.907092E+00	5.547985E-03
5.105945E+00	1.902787E+00	4.651100E-03
5.135798E+00	1.902165E+00	1.638516E-03
5.164786E+00	1.896058E+00	1.928396E-03
5.192957E+00	1.896169E+00	6.210483E-03
5.220356E+00	1.895422E+00	2.197163E-03
5.247024E+00	1.890063E+00	2.846045E-03
5.273000E+00	1.890309E+00	3.082008E-03
5.298317E+00	1.888244E+00	2.560466E-03
5.323010E+00	1.887636E+00	3.400824E-03
5.347108E+00	1.884608E+00	5.525029E-03
5.370638E+00	1.886012E+00	3.767330E-03
5.393628E+00	1.891650E+00	4.044672E-03
5.416100E+00	1.902876E+00	4.422120E-03
5.438079E+00	1.927355E+00	4.878456E-03
5.459586E+00	1.987213E+00	2.539903E-03
5.480639E+00	2.088537E+00	2.918442E-03
5.501258E+00	2.193456E+00	4.662606E-03
5.521461E+00	2.297997E+00	7.749882E-03
