1.609438E+00	3.132493E+00	4.152191E-03
2.302585E+00	2.880441E+00	2.722179E-03
2.708050E+00	2.741717E+00	1.741287E-03
2.995732E+00	2.642461E+00	4.805153E-03
3.218876E+00	2.563795E+00	3.784589E-03
3.401197E+00	2.498827E+00	1.271620E-03
3.555348E+00	2.451779E+00	1.827971E-03
3.688879E+00	2.408776E+00	3.397433E-03
3.806662E+00	2.376403E+00	1.745369E-03
3.912023E+00	2.344074E+00	1.698558E-03
4.007333E+00	2.314116E+00	3.366614E-03
4.094345E+00	2.293838E+00	5.786121E-03
4.174387E+00	2.271432E+00	5.265115E-03
4.248495E+00	2.249972E+00	2.819935E-03
4.317488E+00	2.233092E+00	2.017363E-03
4.382027E+00	2.215235E+00	3.482376E-03
4.442651E+00	2.198761E+00	4.372518E-03
4.499810E+00	2.180805E+00	1.278346E-03
4.553877E+00	2.167759E+00	2.470606E-03
4.605170E+00	2.158522E+00	2.422338E-03
4.653960E+00	2.146481E+00	3.084222E-03
4.700480E+00	2.134643E+00	1.774409E-03
4.744932E+00	2.123090E+00	2.853542E-03
4.787492E+00	2.110768E+00	5.646959E-03
4.828314E+00	2.102604E+00	2.336363E-03
4.867534E+00	2.099868E+00	9.771080E-03
4.905275E+00	2.095356E+00	4.527964E-03
4.941642E+00	2.086824E+00	2.628273E-03
4.976734E+00	2.080447E+00	5.174441E-03
5.010635E+00	2.078004E+00	8.245306E-04
5.043425E+00	2.072040E+00	3.408586E-03
5.075174E+00	2.068436E+00	3.066623E-03
5.105945E+00	2.070321E+00	2.652139E-03
5.135798E+00	2.066416E+00	4.049431E-03
5.164786E+00	2.064527E+00	2.100195E-03
5.192957E+00	2.065261E+00	4.053380E-03
5.220356E+00	2.063657E+00	4.841507E-03
5.247024E+00	2.059409E+00	2.708457E-03
5.273000E+00	2.059932E+00	4.882705E-03
5.298317E+00	2.059470E+00	2.209439E-03
5.323010E+00	2.055456E+00	3.921057E-03
5.347108E+00	2.060243E+00	1.993393E-03
5.370638E+00	2.062734E+00	3.533924E-03
5.393628E+00	2.073098E+00	6.331549E-03
5.416100E+00	2.079321E+00	3.810217E-03
5.438079E+00	2.083579E+00	5.111654E-03
5.459586E+00	2.094217E+00	4.226485E-03
5.480639E+00	2.097811E+00	4.135364E-03
5.501258E+00	2.120277E+00	1.209012E-02
5.521461E+00	2.120830E+00	1.532785E-02
