0	85.3310485316214	0.05	1.26621761344798
-5	-8212.04346068229	0.05	66.0889136293853
-10	-10982.6228326291	0.05	85.587224840241
-15	-12970.0237018239	0.05	98.3423252514317
-20	-14627.9837674582	0.05	110.356290680782
-25	-16084.8172857609	0.05	121.588886799116
-30	-17421.7038947693	0.05	131.28920869446
-35	-18654.0133164125	0.05	140.572511104766
-40	-19802.902615772	0.05	149.086401345705
-45	-20854.3584256129	0.05	156.835087023516
-50	-21782.0240339525	0.05	163.781405845022
-55	-22543.6887175927	0.05	169.39412129335
-60	-23133.2669766308	0.05	173.937063389211
-65	-23587.5837548273	0.05	177.078325746817
-70	-23954.7405254985	0.05	179.967634805408
-75	-24254.3897823824	0.05	182.218316285367
-80	-24519.1891685414	0.05	184.045847250608
-85	-24758.4590984397	0.05	185.799944898045
-90	-24972.9871884624	0.05	187.399835190375
-95	-25174.4687663745	0.05	188.938186105785
-100	-25366.4627552287	0.05	190.302515459743
-105	-25555.2855971498	0.05	191.735918616554
-110	-25724.8126993629	0.05	192.987200209027
-115	-25895.8254149762	0.05	194.27095925782
-120	-26063.611833275	0.05	195.530946874567
-125	-26227.7152401629	0.05	196.781832737561
-130	-26390.4105888745	0.05	197.987006235051
-135	-26546.9463293585	0.05	199.160680615323
-140	-26708.27498268	0.05	200.366235709994
-145	-26872.8006346758	0.05	201.60298949903
-150	-27047.5825341709	0.05	202.936313812299
-155	-27231.1660898548	0.05	204.485000597219
-160	-27420.3611968507	0.05	206.375567907625
-165	-27625.4758061405	0.05	208.07523541138
-170	-27845.7136840921	0.05	211.089369019779
-175	-28081.8693408882	0.05	213.113678594371
-180	-28343.7492037295	0.05	216.180842106166
-185	-28626.5396783855	0.05	219.664744706858
-190	-28926.0493358663	0.05	223.596379012364
-195	-29253.2031220464	0.05	227.479088257675
-200	-29605.4641193793	0.05	231.640780206018
-205	-29977.6309575148	0.05	235.976207283839
-210	-30373.6193135357	0.05	241.986179247772

