0	-4.09424659396414	0.05	0.118908094507683
-5	-23.6250863171058	0.05	0.188906181439398
-10	-32.8442673112238	0.05	0.255362303372131
-15	-40.0538899035193	0.05	0.292053145592343
-20	-46.1578270768065	0.05	0.333928351204482
-25	-51.6507246616825	0.05	0.383563475841827
-30	-56.6572899022005	0.05	0.414057409774857
-35	-61.2810453388934	0.05	0.447299369028828
-40	-65.5868817087328	0.05	0.478025920131891
-45	-69.740108345671	0.05	0.508055420670018
-50	-73.5985494535852	0.05	0.532803457289272
-55	-77.4121409698974	0.05	0.558160627992263
-60	-80.9504286996505	0.05	0.584180651203359
-65	-84.4615053559456	0.05	0.605357152500772
-70	-87.7427581768988	0.05	0.633615454695579
-75	-90.9909913750568	0.05	0.660195300037498
-80	-94.0701165800083	0.05	0.676505002873569
-85	-97.0720639859526	0.05	0.698743336391622
-90	-99.9704310959019	0.05	0.71764241435317
-95	-102.704310649618	0.05	0.741059002200125
-100	-105.255748949148	0.05	0.755912330880006
-105	-107.640835016095	0.05	0.77329449292632
-110	-109.78687947594	0.05	0.790221107497326
-115	-111.711357481376	0.05	0.801898576833326
-120	-113.411727792067	0.05	0.816999299016151
-125	-114.962098916747	0.05	0.824004322224609
-130	-116.257916967345	0.05	0.835869273168092
-135	-117.374693085244	0.05	0.843069811457296
-140	-118.306998257002	0.05	0.849955652979914
-145	-119.181944004054	0.05	0.857241486113153
-150	-119.925850858244	0.05	0.861862078991716
-155	-120.75465824181	0.05	0.866997990227815
-160	-121.534521996585	0.05	0.874246027896014
-165	-122.244303623418	0.05	0.876972241929781
-170	-122.960603366695	0.05	0.881356127490812
-175	-123.693883215848	0.05	0.889370420988131
-180	-124.567624348975	0.05	0.894867943616751
-185	-125.510077980512	0.05	0.899796466285353
-190	-126.758883084911	0.05	0.908488785419925
-195	-128.71845990978	0.05	0.923709351726532
-200	-132.108821049535	0.05	0.950356139128534
-205	-138.378853031059	0.05	0.994794184098687
-210	-149.681514468097	0.05	1.07385814751266

