0	-0.003196996477043	0.05	0.133802832426119
-5	-0.129090641327453	0.05	0.083048473915888
-10	-0.195492977423596	0.05	0.039584866315594
-15	-0.117333811175872	0.05	0.072419646309811
-20	-0.222478484806197	0.05	0.05736713773932
-25	-0.127742593526734	0.05	0.136809589959567
-30	-0.18135067175418	0.05	0.064741447489451
-35	-0.270911192703064	0.05	0.057499669432121
-40	-0.244160042396197	0.05	0.087109847599695
-45	-0.142153754617537	0.05	0.041481896170285
-50	-0.295383371224911	0.05	0.031098976029972
-55	-0.171971844073488	0.05	0.059054950974801
-60	-0.206390504562042	0.05	0.091531267015318
-65	-0.316753005133954	0.05	0.065375877973794
-70	-0.16443927244864	0.05	0.053657395445135
-75	-0.288915563565713	0.05	0.039843377861547
-80	-0.327494715655742	0.05	0.068182047144889
-85	-0.250904612486671	0.05	0.108076289665088
-90	-0.176011475286122	0.05	0.035730858196045
-95	-0.266906961932285	0.05	0.076927849530723
-100	-0.35252031652921	0.05	0.067128086850962
-105	-0.406200114821722	0.05	0.020405166006254
-110	-0.366463921842076	0.05	0.048640501874626
-115	-0.346428963182671	0.05	0.034952644517337
-120	-0.251273600586447	0.05	0.080714449767021
-125	-0.294225800695478	0.05	0.057308887699003
-130	-0.434633486608058	0.05	0.03500707470743
-135	-0.39048857180507	0.05	0.038666434360882
-140	-0.489754212731239	0.05	0.038940000949784
-145	-0.426831294146864	0.05	0.013891731611752
-150	-0.518145315843275	0.05	0.038221397740474
-155	-0.478189048977755	0.05	0.035158835150728
-160	-0.591156916142213	0.05	0.014740146491501
-165	-0.49928892536921	0.05	0.059052008863875
-170	-0.490804847273428	0.05	0.052511820425753
-175	-0.675144447357431	0.05	0.043713273765909
-180	-1.08044950506145	0.05	0.045890509976434
-185	-2.21132704205591	0.05	0.055075788017045
-190	-4.83053243957181	0.05	0.073050351104518
-195	-12.2352896756536	0.05	0.097839072923186
-200	-29.6381776447239	0.05	0.233568790423712
-205	-62.9513260721515	0.05	0.471243538431012
-210	-113.93791102893	0.05	0.852634707129572

