0	-4.4032814579106	0.05	0.185918449644991
-5	-62.1962933991504	0.05	0.480450666420647
-10	-85.4828089788298	0.05	0.66793830940698
-15	-104.220472707142	0.05	0.804415688826536
-20	-120.570184799308	0.05	0.935488820906193
-25	-135.094025852018	0.05	1.03976307568646
-30	-148.374342678217	0.05	1.13745584846494
-35	-160.422639810497	0.05	1.22779997344704
-40	-171.76882724404	0.05	1.31706218043986
-45	-182.321166853852	0.05	1.39620369271311
-50	-192.139303327968	0.05	1.47194489940709
-55	-201.148720265488	0.05	1.54173823240992
-60	-209.515654654906	0.05	1.60280565043262
-65	-216.716878249393	0.05	1.65790579928647
-70	-223.214887289116	0.05	1.70772043049781
-75	-228.936200079615	0.05	1.75146866373512
-80	-233.811035317249	0.05	1.78810886940594
-85	-237.765437797831	0.05	1.82041905678641
-90	-241.109714228231	0.05	1.84445361442167
-95	-243.879114776912	0.05	1.86562821657052
-100	-246.350870619536	0.05	1.8839734460479
-105	-248.498868571604	0.05	1.90036006065018
-110	-250.519001360353	0.05	1.91568000873098
-115	-252.416933565094	0.05	1.93014672817904
-120	-254.291032446977	0.05	1.94518999438665
-125	-256.107433291921	0.05	1.95909790848171
-130	-257.941213697535	0.05	1.97594696393788
-135	-259.741988721534	0.05	1.9882305730929
-140	-261.506250884466	0.05	1.99974175385665
-145	-263.313742731609	0.05	2.0136451252083
-150	-265.275475987529	0.05	2.02820250164737
-155	-267.644918654621	0.05	2.04642891171488
-160	-270.708491504704	0.05	2.07039965668852
-165	-275.097646063011	0.05	2.10545609036512
-170	-282.123741208601	0.05	2.16029920724277
-175	-293.882162701805	0.05	2.24787708315803
-180	-313.561507497671	0.05	2.39796173248002
-185	-344.220385362861	0.05	2.63254926612422
-190	-387.767373702243	0.05	2.96622679267963
-195	-443.375601773074	0.05	3.39224593105524
-200	-507.477314091848	0.05	3.88360243379869
-205	-577.107743504568	0.05	4.41381850276017
-210	-649.570725633451	0.05	4.97057874915663

