0	-54.3236251146682	0.05	0.727238806214671
-5	-292.546977814695	0.05	2.28706980303093
-10	-394.952142217251	0.05	3.04579301879197
-15	-480.545417536485	0.05	3.68121867793507
-20	-553.00771042081	0.05	4.21435551209293
-25	-613.740410038847	0.05	4.67268621943028
-30	-665.109316800668	0.05	5.05230157110355
-35	-707.448366334879	0.05	5.36939202897626
-40	-741.795544205105	0.05	5.6224842371678
-45	-768.849580463895	0.05	5.8255927437784
-50	-789.98310909819	0.05	5.9844054498282
-55	-806.522449824072	0.05	6.10890555395178
-60	-819.955865838493	0.05	6.20951801518605
-65	-831.531130357637	0.05	6.29696735602248
-70	-841.681466097522	0.05	6.37406495901556
-75	-851.146614884329	0.05	6.44622974329018
-80	-860.34361377861	0.05	6.51527600303195
-85	-869.213370360454	0.05	6.58426738795405
-90	-878.119096997253	0.05	6.64963836449337
-95	-887.329969310507	0.05	6.72008391450058
-100	-897.023629649919	0.05	6.79553615463701
-105	-908.069166003522	0.05	6.87914321300642
-110	-920.482920493916	0.05	6.97085993558641
-115	-935.490378463698	0.05	7.08435661800655
-120	-953.653778471238	0.05	7.22583306969794
-125	-976.209037001218	0.05	7.3938854114177
-130	-1004.48855860261	0.05	7.61219777536957
-135	-1039.15802399278	0.05	7.87545390069194
-140	-1081.60564433086	0.05	8.19994172447972
-145	-1131.25979303059	0.05	8.59043283991189
-150	-1187.76129109953	0.05	9.02498378022497
-155	-1249.09692811531	0.05	9.50797789463471
-160	-1314.9116975423	0.05	10.0006769371067
-165	-1385.06773445262	0.05	10.5376736397314
-170	-1459.77018464061	0.05	11.1397319443984
-175	-1538.5117468962	0.05	11.7448841868958
-180	-1621.30250465674	0.05	12.3740589132548
-185	-1707.43018477022	0.05	13.0665489301198
-190	-1796.88261757086	0.05	13.7755293606541
-195	-1890.19248671446	0.05	14.4890864766276
-200	-1986.31824266385	0.05	15.2989358661016
-205	-2087.09420175466	0.05	16.1493399640115
-210	-2190.8764159943	0.05	16.934732172657

