1	42.5478	0.05	0.0565
3	23.5794	0.05	0.0112
5	19.0463	0.05	0.02035
10	14.459	0.05	0.00745
15	12.3613	0.05	0.01375
20	11.0562	0.05	0.00705
25	10.2115	0.05	0.0166
30	9.55308	0.05	0.02869
35	9.00885	0.05	0.03197
40	8.58254	0.05	0.049435
45	8.24739	0.05	0.00365
50	7.94542	0.05	0.031635
55	7.7185	0.05	0.022335
60	7.50663	0.05	0.03229
65	7.28028	0.05	0.020875
70	7.11389	0.05	0.015715
75	6.96656	0.05	0.039295
80	6.81715	0.05	0.030055
85	6.68425	0.05	0.03105
90	6.54011	0.05	0.028125
95	6.45758	0.05	0.025795
100	6.35874	0.05	0.01465
105	6.30125	0.05	0.00959
110	6.25055	0.05	0.03249
115	6.18561	0.05	0.05997
120	6.19566	0.05	0.01224
125	6.16274	0.05	0.006885
130	6.1472	0.05	0.01022
135	6.09726	0.05	0.014295
140	6.09388	0.05	0.024475
145	6.08525	0.05	0.03086
150	6.04283	0.05	0.024085
155	6.02752	0.05	0.019395
160	6.02794	0.05	0.0066
165	6.01446	0.05	0.013905
170	5.97761	0.05	0.010805
175	5.98293	0.05	0.00939
180	5.99176	0.05	0.01865
185	5.93776	0.05	0.011915
190	5.90367	0.05	0.02384
195	5.91204	0.05	0.036115
200	5.89717	0.05	0.033305
205	5.91522	0.05	0.02505
210	5.89119	0.05	0.015045
215	5.85376	0.05	0.01547
220	5.84279	0.05	0.029995
225	5.84443	0.05	0.027775
230	5.89562	0.05	0.027075
235	5.91609	0.05	0.02178
240	5.98982	0.05	0.023145
245	6.0391	0.05	0.028735
250	6.13314	0.05	0.02328
255	6.23022	0.05	0.037115
260	6.36612	0.05	0.007935
260	6.36612	0.05	0.007935
