0	11.1999155942102	0.05	1.29295340739445
-5	-12917.9270570755	0.05	108.507122150817
-10	-18781.7198026727	0.05	139.709327514774
-15	-23394.0351710523	0.05	173.870806147176
-20	-27286.8604779518	0.05	202.894728266277
-25	-30683.4252374357	0.05	228.333430540267
-30	-33747.9895499284	0.05	251.574377237328
-35	-36551.2603307851	0.05	272.762919965603
-40	-39171.7951242377	0.05	292.611884054368
-45	-41620.1013008172	0.05	311.478495201882
-50	-43959.2897158168	0.05	329.691453625646
-55	-46197.4587328653	0.05	347.221513861094
-60	-48358.3498838168	0.05	364.002306113424
-65	-50450.6287594572	0.05	381.068584238684
-70	-52494.727497052	0.05	397.190581187655
-75	-54496.3713321542	0.05	412.75853676371
-80	-56457.4908873166	0.05	428.27649273839
-85	-58390.1158204108	0.05	444.351069797993
-90	-60313.4037161142	0.05	461.239807845699
-95	-62226.1261517583	0.05	473.870276148336
-100	-64113.4258762634	0.05	493.136972232362
-105	-66021.2602489661	0.05	509.11025933754
-110	-67945.260595647	0.05	527.310312715817
-115	-69877.3729740811	0.05	542.245871754049
-120	-71863.693133363	0.05	559.115731804748
-125	-73886.2970370306	0.05	571.66451928937
-130	-76011.5229262196	0.05	586.324588157639
-135	-78295.4579488648	0.05	611.160692754285
-140	-80831.2537888853	0.05	627.497717682891
-145	-83587.895763801	0.05	648.046681386699
-150	-85426.0842092948	0.05	634.893747234152
-155	-85426.0842092948	0.05	634.893731506786
-160	-85426.1183796055	0.05	634.893988608836
-165	-85426.1183796055	0.05	634.893988608836
-170	-85426.1012944501	0.05	634.893858485075
-175	-85426.1354647608	0.05	634.894112441653
-180	-28098.147370533	0.05	212.317063756628
-185	-28378.4874333368	0.05	215.740334028899
-190	-28675.4018053313	0.05	219.603714933962
-195	-28999.7207664836	0.05	223.418716415153
-200	-29348.9293819284	0.05	227.507810513573
-205	-29717.8713517854	0.05	231.767550902562
-210	-30110.428423347	0.05	237.673670773778

