Diode 46 IV curve
Measurement Started at 11:44:54.176 28/02/2018 by Lydia(Kostas) on epllt004.ph.bham.ac.uk.

Diode 46 IV curve T = 23.6
Atlas
BILPA

KEITHLEY INSTRUMENTS INC.
MODEL 2410
4302379
C33   Mar 31 2015 09:32:39/A02  /J/M

Measurement Current Range: 1.05uA (Auto on)
Source Voltage Range:1.1kV (Auto off)
Compliance Level: 5uA

Time/Date (HHMMSS.sss)	Voltage (V)	Current (A)
11:44:54.176	0	2.368371E-11
11:44:54.546	0	-2.187312E-10
11:44:54.914	0	-2.014871E-10
11:44:55.282	0	7.686829E-12
11:44:55.650	0	-4.213377E-11
11:44:56.026	-5	-9.722892E-12
11:44:56.410	-5	-9.577798E-11
11:44:56.793	-5	-7.192684999999999E-11
11:44:57.177	-5	-1.101966E-10
11:44:57.561	-5	1.462576E-11
11:44:57.946	-10	-1.415271E-10
11:44:58.329	-10	-7.516795E-11
11:44:58.713	-10	-1.964178E-10
11:44:59.096	-10	-1.619709E-10
11:44:59.480	-10	-1.605996E-10
11:44:59.864	-15	-2.331502E-10
11:45:00.248	-15	-2.71503E-10
11:45:00.632	-15	-2.608239E-10
11:45:01.016	-15	-3.418518E-10
11:45:01.399	-15	-3.612977E-10
11:45:01.783	-20	-3.658271E-10
11:45:02.159	-20	-2.597016E-10
11:45:02.535	-20	-2.086342E-10
11:45:02.919	-20	-2.225538E-10
11:45:03.303	-20	-1.625112E-10
11:45:03.686	-25	-2.232191E-10
11:45:04.070	-25	-6.57355E-11
11:45:04.454	-25	-5.626156E-11
11:45:04.838	-25	-2.200196E-10
11:45:05.222	-25	-3.031659E-10
11:45:05.606	-30	-3.087752E-10
11:45:05.989	-30	-2.659351E-10
11:45:06.366	-30	-2.107114E-10
11:45:06.742	-30	-2.493976E-10
11:45:07.126	-30	-2.999672E-10
11:45:07.510	-35	-4.176003E-10
11:45:07.893	-35	-3.953706E-10
11:45:08.277	-35	-3.390669E-10
11:45:08.661	-35	-2.423327E-10
11:45:09.045	-35	-1.624275E-10
11:45:09.429	-40	-2.344379E-10
11:45:09.812	-40	-1.772202E-10
11:45:10.187	-40	-2.0772E-10
11:45:10.564	-40	-1.906002E-10
11:45:10.948	-40	-2.942737E-10
11:45:11.332	-45	-3.122651E-10
11:45:11.716	-45	-3.452578E-10
11:45:12.099	-45	-3.14136E-10
11:45:12.482	-45	-3.225293E-10
11:45:12.866	-45	-1.994097E-10
11:45:13.251	-50	-1.050857E-10
11:45:13.635	-50	-1.453499E-10
11:45:14.019	-50	-2.572086E-10
11:45:14.402	-50	-3.822403E-10
11:45:14.785	-50	-2.958109E-10
11:45:15.170	-55	-3.474605E-10
11:45:15.546	-55	-3.21325E-10
11:45:15.922	-55	-3.382359E-10
11:45:16.306	-55	-3.022517E-10
11:45:16.690	-55	-2.609902E-10
11:45:17.073	-60	-2.433722E-10
11:45:17.457	-60	-1.135207E-10
11:45:17.841	-60	-3.330838E-10
11:45:18.224	-60	-4.229617E-10
11:45:18.599	-60	-4.199696E-10
11:45:18.976	-65	-2.906169E-10
11:45:19.360	-65	-1.448097E-10
11:45:19.743	-65	-2.689268E-10
11:45:20.126	-65	-4.166038E-10
11:45:20.510	-65	-3.728909E-10
11:45:20.895	-70	-2.390922E-10
11:45:21.278	-70	-2.802706E-10
11:45:21.662	-70	-3.904255E-10
11:45:22.046	-70	-3.487905E-10
11:45:22.421	-70	-2.970992E-10
11:45:22.798	-75	-2.832624E-10
11:45:23.181	-75	-2.031909E-10
11:45:23.565	-75	-2.674723E-10
11:45:23.950	-75	-3.944563E-10
11:45:24.333	-75	-4.60317E-10
11:45:24.717	-80	-2.831792E-10
11:45:25.093	-80	-2.218064E-10
11:45:25.470	-80	-1.894371E-10
11:45:25.854	-80	-3.253967E-10
11:45:26.237	-80	-4.436962E-10
11:45:26.621	-85	-3.756747E-10
11:45:27.004	-85	-2.783593E-10
11:45:27.388	-85	-1.628851E-10
11:45:27.772	-85	-3.046201E-10
11:45:28.157	-85	-3.248977E-10
11:45:28.541	-90	-2.4412E-10
11:45:28.923	-90	-1.914315E-10
11:45:29.299	-90	-3.393996E-10
11:45:29.675	-90	-4.307318E-10
11:45:30.060	-90	-2.18773E-10
11:45:30.444	-95	-3.56727E-10
11:45:30.826	-95	-2.561286E-10
11:45:31.210	-95	-4.665913E-10
11:45:31.594	-95	-4.446934E-10
11:45:31.978	-95	-2.252968E-10
11:45:32.363	-100	-2.387597E-10
11:45:32.747	-100	-4.096646E-10
11:45:33.130	-100	-5.078944E-10
11:45:33.506	-100	-4.346793E-10
11:45:33.882	-100	-1.60641E-10
11:45:34.266	-105	-2.363495E-10
11:45:34.650	-105	-2.835115E-10
11:45:35.034	-105	-4.754421E-10
11:45:35.417	-105	-4.357179E-10
11:45:35.801	-105	-3.86603E-10
11:45:36.185	-110	-3.549815E-10
11:45:36.569	-110	-2.702149E-10
11:45:36.953	-110	-3.131381E-10
11:45:37.337	-110	-3.278481E-10
11:45:37.721	-110	-4.732813E-10
11:45:38.104	-115	-5.107614E-10
11:45:38.488	-115	-4.598597E-10
11:45:38.871	-115	-3.33624E-10
11:45:39.256	-115	-2.106706E-10
11:45:39.640	-115	-3.752181E-10
